cue_id,event_id,stream_key,segment_index,start_seconds,end_seconds,start_tick,end_tick,speaker,japanese,japanese_status,korean,korean_status,resource_path,runtime_status,notes
gr3_0073_025,gr3_stream_0073,0x73,25,111.000,115.000,6660,6900,,うぅ…しっかりじゃん、あんな!,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0073_026,gr3_stream_0073,0x73,26,115.000,120.000,6900,7200,,会場をイカ様でいばおうだなんて、バチャートリム良いところだわ!,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0073_027,gr3_stream_0073,0x73,27,120.000,125.000,7200,7500,,気持ちはわかるけど、あまり進めないで、やらないか…,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0073_028,gr3_stream_0073,0x73,28,126.000,129.000,7560,7740,,あれが、配置なりのすべだったさ…,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0073_029,gr3_stream_0073,0x73,29,131.000,135.000,7860,8100,,あらくれどもの中、こんな1人で生きていくためのが…,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0073_030,gr3_stream_0073,0x73,30,136.000,140.000,8160,8400,,もっと違った形で出会ってたら、これだって…,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0073_031,gr3_stream_0073,0x73,31,140.000,141.000,8400,8460,,え?,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0073_032,gr3_stream_0073,0x73,32,142.000,143.000,8520,8580,,あ?,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0073_033,gr3_stream_0073,0x73,33,143.000,144.000,8580,8640,,う?,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0073_034,gr3_stream_0073,0x73,34,145.000,147.000,8700,8820,,そっ!胸を出すで!,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0073_035,gr3_stream_0073,0x73,35,148.000,150.000,8880,9000,,準備ができたら散歩し終了だ!,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0073_036,gr3_stream_0073,0x73,36,150.000,152.000,9000,9120,,あぁ…,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0074_000,gr3_stream_0074,0x74,0,0.000,30.000,0,1800,,アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、ア,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0074_001,gr3_stream_0074,0x74,1,30.000,60.000,1800,3600,,アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0074_002,gr3_stream_0074,0x74,2,60.000,90.000,3600,5400,,アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0074_003,gr3_stream_0074,0x74,3,90.000,92.000,5400,5520,,デビット、逆時に挨拶だ!,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0074_004,gr3_stream_0074,0x74,4,120.000,150.000,7200,9000,,アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0074_005,gr3_stream_0074,0x74,5,150.000,180.000,9000,10800,,アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0074_006,gr3_stream_0074,0x74,6,180.000,209.660,10800,12580,,アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0075_000,gr3_stream_0075,0x75,0,0.000,8.000,0,480,,ドーセレバーインだ!ドーセレバー! クソー!,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0075_001,gr3_stream_0075,0x75,1,8.000,36.130,480,2168,,ドーセレバーイン! ミランダ、ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 ミランダ、エメリウス、 �,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_000,gr3_stream_0076,0x76,0,0.000,30.000,0,1800,,ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユ,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_001,gr3_stream_0076,0x76,1,30.000,60.000,1800,3600,,ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、ユウキ、アルフィナ、エメリウス、,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_002,gr3_stream_0076,0x76,2,60.000,64.760,3600,3886,,アーッ、痛いじゃないかよ、なりすんだいきなり!,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_003,gr3_stream_0076,0x76,3,64.760,70.760,3886,4246,,アハハハハハ、これがこいつ流の愛情表現なんだ、完悲してやってくれ,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_004,gr3_stream_0076,0x76,4,70.760,74.200,4246,4452,,うるだ、よろしくな!,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_005,gr3_stream_0076,0x76,5,74.200,79.560,4452,4774,,で、なんか変わった動きでもあったのか?,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_006,gr3_stream_0076,0x76,6,79.560,83.560,4774,5014,,ああ、また怒ったらしいぜ、冷の自信。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_007,gr3_stream_0076,0x76,7,83.560,87.680,5014,5261,,今度はどっかの白だって聞いたなぁ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_008,gr3_stream_0076,0x76,8,87.680,91.400,5261,5484,,どこで起きるか全く予想が使うんからなぁ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_009,gr3_stream_0076,0x76,9,91.400,94.440,5484,5666,,お前も空を飛ぶときは気をつけるよ、ウキ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_010,gr3_stream_0076,0x76,10,94.440,95.440,5666,5726,,ん?,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_011,gr3_stream_0076,0x76,11,101.240,103.520,6074,6211,,ああ、,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_012,gr3_stream_0076,0x76,12,103.520,108.640,6211,6518,,7、先飛んでたよな、こいつ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_013,gr3_stream_0076,0x76,13,108.640,110.800,6518,6648,,見てたらお前。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_014,gr3_stream_0076,0x76,14,110.800,113.720,6648,6823,,それから、こいつって言うなよな。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_015,gr3_stream_0076,0x76,15,113.720,116.440,6823,6986,,ちゃんとしばって名前があんだから。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0076_016,gr3_stream_0076,0x76,16,116.440,138.730,6986,8324,,へぇ、しばか、すげぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇぇ,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0077_000,gr3_stream_0077,0x77,0,0.000,30.000,0,1800,,アルフィナ、どうしたの?,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0077_001,gr3_stream_0077,0x77,1,30.000,36.000,1800,2160,,さっきの話して、アルフィナに何か関係あったのか?,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0077_002,gr3_stream_0077,0x77,2,38.000,50.000,2280,3000,,ユウキ、パワス会は自国なんかじゃない。間違いが消えるとか、この世が終わりだなんて、そんなことに関係あるはずがないの。手なければ二人さんが。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0077_003,gr3_stream_0077,0x77,3,50.000,62.000,3000,3720,,アルフィナ、一体何が不安なんだ。世界の意見が何で気になるんだよ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0077_004,gr3_stream_0077,0x77,4,62.000,72.000,3720,4320,,だから、私はアクリフに行かなくちゃ乗らない。どうしても。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0077_005,gr3_stream_0077,0x77,5,80.000,84.000,4800,5040,,アルフィナ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_000,gr3_stream_0078,0x78,0,0.000,28.200,0,1692,,ドウセオイラも大陸へ行くんだしなぁ。途中におかしなところがないか、そらから見といてやるぜ。お、あのんだぜ。よーん、来たか、ユキ。もう行っちゃうのか、うるい。あ、そっか。そうだユキ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_001,gr3_stream_0078,0x78,1,28.200,32.200,1692,1932,,シュミットのところへ行くんだら、ランドウトによってたほうがいいぜ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_002,gr3_stream_0078,0x78,2,32.200,40.200,1932,2412,,ランドウト?なんせあのさん、レムの身に目がないからな。持ってくせ喜ぶぜ、たぶん。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_003,gr3_stream_0078,0x78,3,40.200,43.200,2412,2592,,レムの身。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_004,gr3_stream_0078,0x78,4,44.200,56.200,2652,3372,,じゃあ、たしたでなぁ。うるい。絶対、俺もまた翼を手に入れる。そしたら、いつか一緒に飛ばをぜ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_005,gr3_stream_0078,0x78,5,58.200,60.200,3492,3612,,うっ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_006,gr3_stream_0078,0x78,6,62.200,64.200,3732,3852,,うっ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_007,gr3_stream_0078,0x78,7,66.200,68.200,3972,4092,,うっ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_008,gr3_stream_0078,0x78,8,70.200,74.200,4212,4452,,行くぜー。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_009,gr3_stream_0078,0x78,9,89.200,92.200,5352,5532,,とんどんな風が吹いたら、また王子。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_010,gr3_stream_0078,0x78,10,96.200,98.200,5772,5892,,うっ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_011,gr3_stream_0078,0x78,11,98.200,102.200,5892,6132,,ランドウトってのは、サボタルとメンディーの間にある、ちっちゃな島だ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_012,gr3_stream_0078,0x78,12,102.200,104.200,6132,6252,,とち、トールことになるな。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_013,gr3_stream_0078,0x78,13,104.200,106.200,6252,6372,,え?,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_014,gr3_stream_0078,0x78,14,110.200,114.200,6612,6852,,な、なぁ、アルビナ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_015,gr3_stream_0078,0x78,15,114.200,116.200,6852,6972,,そっか。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_016,gr3_stream_0078,0x78,16,116.200,118.200,6972,7092,,そっか。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_017,gr3_stream_0078,0x78,17,118.200,120.200,7092,7212,,あ、そっか。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_018,gr3_stream_0078,0x78,18,120.200,122.200,7212,7332,,あ、そっか。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_019,gr3_stream_0078,0x78,19,122.200,124.200,7332,7452,,あ、そっか。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_020,gr3_stream_0078,0x78,20,124.200,126.200,7452,7572,,あ、そっか。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_021,gr3_stream_0078,0x78,21,126.200,128.200,7572,7692,,アルビナ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_022,gr3_stream_0078,0x78,22,128.200,131.200,7692,7872,,その、ちょっといい肉いいんだけど。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_023,gr3_stream_0078,0x78,23,131.200,133.200,7872,7992,,わかってる。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_024,gr3_stream_0078,0x78,24,133.200,135.200,7992,8112,,ランドウトに行きたいんでしょ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_025,gr3_stream_0078,0x78,25,135.200,137.200,8112,8232,,え?,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_026,gr3_stream_0078,0x78,26,137.200,138.200,8232,8292,,うっ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_027,gr3_stream_0078,0x78,27,138.200,141.200,8292,8472,,いいわよ。行きましょう。勇気。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_028,gr3_stream_0078,0x78,28,141.200,143.200,8472,8592,,あ、ありがとう。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0078_029,gr3_stream_0078,0x78,29,143.200,145.200,8592,8712,,ありがとうアルビナ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0079_000,gr3_stream_0079,0x79,0,0.000,2.000,0,120,,マダ!,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0079_001,gr3_stream_0079,0x79,1,2.000,4.000,120,240,,マダ!,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0079_002,gr3_stream_0079,0x79,2,4.000,34.000,240,2040,,アークリフ、メンディア、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エ,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
