entry_index,stream_key,key_bit_0x800,start_sector,end_sector,source_offset,size_bytes,channels,sample_rate,header_size,interleave,duration_ms,reference_count,sample_ids,classification,confidence,notes
632,0x279,0,0x4621F,0x46233,0x2310F800,40960,1,24000,0x800,0x800,2837,2,0x12E2;0x12E3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
633,0x27A,0,0x46233,0x46248,0x23119800,43008,1,24000,0x800,0x800,2987,2,0x12E4;0x12E5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
634,0x27B,0,0x46248,0x462C3,0x23124000,251904,1,24000,0x800,0x800,18219,2,0x12E6;0x12E7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
635,0x27C,0,0x462C3,0x462D7,0x23161800,40960,1,24000,0x800,0x800,2837,2,0x12E8;0x12E9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
636,0x27D,0,0x462D7,0x462EB,0x2316B800,40960,1,24000,0x800,0x800,2837,2,0x12EA;0x12EB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
637,0x27E,0,0x462EB,0x462FF,0x23175800,40960,1,24000,0x800,0x800,2837,2,0x12EC;0x12ED,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
638,0x27F,0,0x462FF,0x4631C,0x2317F800,59392,1,24000,0x800,0x800,4181,2,0x12EE;0x12EF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
639,0x280,0,0x4631C,0x46330,0x2318E000,40960,1,24000,0x800,0x800,2837,2,0x12F0;0x12F1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
640,0x281,0,0x46330,0x46344,0x23198000,40960,1,24000,0x800,0x800,2837,2,0x12F2;0x12F3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
641,0x282,0,0x46344,0x46364,0x231A2000,65536,1,24000,0x800,0x800,4629,2,0x12F4;0x12F5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
642,0x283,0,0x46364,0x4637E,0x231B2000,53248,1,24000,0x800,0x800,3733,2,0x12F6;0x12F7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
643,0x284,0,0x4637E,0x463B0,0x231BF000,102400,1,24000,0x800,0x800,7317,2,0x12F8;0x12F9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
644,0x285,0,0x463B0,0x463FC,0x231D8000,155648,1,24000,0x800,0x800,11200,2,0x12FA;0x12FB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
645,0x286,0,0x463FC,0x46410,0x231FE000,40960,1,24000,0x800,0x800,2837,2,0x12FC;0x12FD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
646,0x287,0,0x46410,0x46429,0x23208000,51200,1,24000,0x800,0x800,3584,2,0x12FE;0x12FF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
647,0x288,0,0x46429,0x46447,0x23214800,61440,1,24000,0x800,0x800,4331,2,0x1300;0x1301,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
648,0x289,0,0x46447,0x4645B,0x23223800,40960,1,24000,0x800,0x800,2837,2,0x1302;0x1303,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
649,0x28A,0,0x4645B,0x46477,0x2322D800,57344,1,24000,0x800,0x800,4032,2,0x1304;0x1305,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
650,0x28B,0,0x46477,0x46497,0x2323B800,65536,1,24000,0x800,0x800,4629,2,0x1306;0x1307,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
651,0x28C,0,0x46497,0x464AC,0x2324B800,43008,1,24000,0x800,0x800,2987,2,0x1308;0x1309,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
652,0x28D,0,0x464AC,0x464D6,0x23256000,86016,1,24000,0x800,0x800,6123,2,0x130A;0x130B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
653,0x28E,0,0x464D6,0x46533,0x2326B000,190464,1,24000,0x800,0x800,13739,2,0x130C;0x130D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
654,0x28F,0,0x46533,0x465F1,0x23299800,389120,1,24000,0x800,0x800,28224,2,0x130E;0x130F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
655,0x290,0,0x465F1,0x46637,0x232F8800,143360,1,24000,0x800,0x800,10304,2,0x1310;0x1311,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
656,0x291,0,0x46637,0x4667B,0x2331B800,139264,1,22050,0x800,0x800,10890,2,0x1312;0x1313,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
657,0x292,0,0x4667B,0x466B0,0x2333D800,108544,1,24000,0x800,0x800,7765,2,0x1314;0x1315,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
658,0x293,0,0x466B0,0x466D4,0x23358000,73728,1,24000,0x800,0x800,5227,2,0x1316;0x1317,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
659,0x294,0,0x466D4,0x466F8,0x2336A000,73728,1,24000,0x800,0x800,5227,2,0x1318;0x1319,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
660,0x295,0,0x466F8,0x4672A,0x2337C000,102400,1,24000,0x800,0x800,7317,2,0x131A;0x131B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
661,0x296,0,0x4672A,0x467DF,0x23395000,370688,1,24000,0x800,0x800,26880,2,0x131C;0x131D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
662,0x297,0,0x467DF,0x46851,0x233EF800,233472,1,22050,0x800,0x800,18367,2,0x131E;0x131F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
663,0x298,0,0x46851,0x46865,0x23428800,40960,1,24000,0x800,0x800,2837,2,0x1320;0x1321,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
664,0x299,0,0x46865,0x46879,0x23432800,40960,1,22050,0x800,0x800,3088,2,0x137A;0x137B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
665,0x29A,0,0x46879,0x4688D,0x2343C800,40960,1,22050,0x800,0x800,3088,2,0x137C;0x137D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
666,0x29B,0,0x4688D,0x468A1,0x23446800,40960,1,22050,0x800,0x800,3088,2,0x137E;0x137F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
667,0x29C,0,0x468A1,0x468B5,0x23450800,40960,1,22050,0x800,0x800,3088,2,0x1380;0x1381,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
668,0x29D,0,0x468B5,0x468C9,0x2345A800,40960,1,24000,0x800,0x800,2837,2,0x1382;0x1383,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
669,0x29E,0,0x468C9,0x468DD,0x23464800,40960,1,24000,0x800,0x800,2837,2,0x1384;0x1385,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
670,0x29F,0,0x468DD,0x468F1,0x2346E800,40960,1,24000,0x800,0x800,2837,2,0x1386;0x1387,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
671,0xAA0,1,0x468F1,0x46978,0x23478800,276480,1,48000,0x800,0x800,10005,0,,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
