anchor,other,score,byte_class_3gram_jaccard,prefix4_equal,class_equal,message_count_score,message_position_score,unknown_role_score,anchor_class,other_class,anchor_size,other_size,method
00120000:0x0D824000,00150100:0x015C3003,0.388475,0.617021,False,False,0.5,0.0,0.666667,0x4000,0x3000,1256,296,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x015C3003,00150100:0x01CB5000,0.388178,0.616279,False,False,0.5,0.0,0.666667,0x3000,0x5000,296,368,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x047A2003,00120000:0x0D824000,0.386331,0.747573,False,False,0.285714,0.0,0.444444,0x2000,0x4000,3920,1256,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00B62002,00150100:0x01813004,0.385546,0.770115,False,False,0.25,0.0,0.4,0x2000,0x3000,512,592,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x09592005,00120000:0x0D2E5001,0.385305,0.686275,False,False,0.375,0.0,0.545455,0x2000,0x5000,3848,392,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0B3A2007,00150100:0x015C3003,0.38381,0.666667,False,False,0.4,0.0,0.571429,0x2000,0x3000,2640,296,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x08562001,00150100:0x00B62002,0.383242,0.824176,False,True,0.166667,0.0,0.285714,0x2000,0x2000,2072,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00602000,00120000:0x0D2E5001,0.38264,0.679612,False,False,0.375,0.0,0.545455,0x2000,0x5000,2024,392,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00F13003,00150100:0x00602000,0.381807,0.736264,False,False,0.285714,0.0,0.444444,0x3000,0x2000,1536,608,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00150100:0x00602000,0.379167,0.59375,False,False,0.5,0.0,0.666667,0x6000,0x2000,456,608,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00150100:0x00B62002,0.379167,0.59375,False,False,0.5,0.0,0.666667,0x6000,0x2000,456,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00006000,00150100:0x00602000,0.379167,0.59375,False,False,0.5,0.0,0.666667,0x6000,0x2000,456,608,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00006000,00150100:0x00B62002,0.379167,0.59375,False,False,0.5,0.0,0.666667,0x6000,0x2000,456,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00006000,00150100:0x00602000,0.379167,0.59375,False,False,0.5,0.0,0.666667,0x6000,0x2000,456,608,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00006000,00150100:0x00B62002,0.379167,0.59375,False,False,0.5,0.0,0.666667,0x6000,0x2000,456,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00602000,00151100:0x00006000,0.379167,0.59375,False,False,0.5,0.0,0.666667,0x2000,0x6000,608,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00B62002,00151100:0x00006000,0.379167,0.59375,False,False,0.5,0.0,0.666667,0x2000,0x6000,512,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02465001,00120000:0x02112002,0.376836,0.615385,False,False,0.454545,0.0,0.625,0x5000,0x2000,360,4936,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00602000,00150100:0x00B62002,0.376722,0.872093,False,True,0.083333,0.0,0.153846,0x2000,0x2000,720,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00AC2001,00150100:0x02135003,0.376667,0.316667,False,False,1.0,0.0,1.0,0x2000,0x5000,80,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0D5F5002,00120000:0x0D824000,0.376447,0.747368,False,False,0.25,0.0,0.4,0x5000,0x4000,280,1256,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00F13003,00150100:0x01CB5000,0.37619,0.722222,False,False,0.285714,0.0,0.444444,0x3000,0x5000,1536,368,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00D23001,00150100:0x02135003,0.374138,0.310345,False,False,1.0,0.0,1.0,0x3000,0x5000,80,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00DC3004,00150100:0x02135003,0.373636,0.309091,False,False,1.0,0.0,1.0,0x3000,0x5000,72,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00150100:0x01CB5000,0.373246,0.578947,False,False,0.5,0.0,0.666667,0x6000,0x5000,456,368,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00006000,00150100:0x01CB5000,0.373246,0.578947,False,False,0.5,0.0,0.666667,0x6000,0x5000,456,368,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00006000,00150100:0x01CB5000,0.373246,0.578947,False,False,0.5,0.0,0.666667,0x6000,0x5000,456,368,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x01CB5000,00151100:0x00006000,0.373246,0.578947,False,False,0.5,0.0,0.666667,0x5000,0x6000,368,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00150100:0x02135003,0.372581,0.306452,False,False,1.0,0.0,1.0,0x3000,0x5000,80,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00C43000,00030100:0x022C5000,0.371,0.573333,False,False,0.5,0.0,0.666667,0x3000,0x5000,112,208,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00602000,00120000:0x0D824000,0.370588,0.676471,False,False,0.333333,0.0,0.5,0x2000,0x4000,720,1256,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00120000:0x015D2006,0.369247,0.473118,False,False,0.666667,0.0,0.8,0x6000,0x2000,312,1440,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00396001,00120000:0x015D2006,0.369247,0.473118,False,False,0.666667,0.0,0.8,0x6000,0x2000,312,1440,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x015D2006,00150100:0x00396001,0.369247,0.473118,False,False,0.666667,0.0,0.8,0x2000,0x6000,1440,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x015D2006,00151100:0x00396001,0.369247,0.473118,False,False,0.666667,0.0,0.8,0x2000,0x6000,1440,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00150100:0x01813004,0.369035,0.568421,False,False,0.5,0.0,0.666667,0x6000,0x3000,456,592,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00006000,00150100:0x01813004,0.369035,0.568421,False,False,0.5,0.0,0.666667,0x6000,0x3000,456,592,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00006000,00150100:0x01813004,0.369035,0.568421,False,False,0.5,0.0,0.666667,0x6000,0x3000,456,592,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x01813004,00151100:0x00006000,0.369035,0.568421,False,False,0.5,0.0,0.666667,0x3000,0x6000,592,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0D5F5002,00150100:0x01813004,0.368409,0.727273,False,False,0.25,0.0,0.4,0x5000,0x3000,280,592,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x08562001,00150100:0x015C3003,0.366667,0.666667,False,False,0.333333,0.0,0.5,0x2000,0x3000,2072,296,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02465001,00150100:0x015C3003,0.366555,0.623529,False,False,0.4,0.0,0.571429,0x5000,0x3000,360,296,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x01F95001,00150100:0x02135003,0.366129,0.290323,False,True,1.0,0.0,1.0,0x5000,0x5000,104,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0D5F5002,00150100:0x01CB5000,0.36514,0.719101,False,True,0.25,0.0,0.4,0x5000,0x5000,280,368,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00B62002,00150100:0x02135003,0.364943,0.287356,False,False,1.0,0.0,1.0,0x2000,0x5000,512,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x09592005,00150100:0x00B62002,0.364376,0.808511,False,True,0.125,0.0,0.222222,0x2000,0x2000,3848,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x02112002,00150100:0x01CB5000,0.364189,0.640777,False,False,0.363636,0.0,0.533333,0x2000,0x5000,4936,368,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00120000:0x08562001,0.363918,0.659794,False,False,0.333333,0.0,0.5,0x6000,0x2000,456,2072,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00006000,00120000:0x08562001,0.363918,0.659794,False,False,0.333333,0.0,0.5,0x6000,0x2000,456,2072,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x08562001,00150100:0x00006000,0.363918,0.659794,False,False,0.333333,0.0,0.5,0x2000,0x6000,2072,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x08562001,00151100:0x00006000,0.363918,0.659794,False,False,0.333333,0.0,0.5,0x2000,0x6000,2072,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x022C5000,00030100:0x02465001,0.363654,0.616279,False,True,0.4,0.0,0.571429,0x5000,0x5000,208,360,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00E53002,00150100:0x02135003,0.363433,0.283582,False,False,1.0,0.0,1.0,0x3000,0x5000,96,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x022C5000,00150100:0x00B62002,0.363406,0.554348,False,False,0.5,0.0,0.666667,0x5000,0x2000,208,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00F13003,00120000:0x0D2E5001,0.363089,0.73913,False,False,0.214286,0.0,0.352941,0x3000,0x5000,1536,392,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00602000,00030100:0x02465001,0.36214,0.602041,False,False,0.416667,0.0,0.588235,0x2000,0x5000,720,360,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x01B13005,00150100:0x00B62002,0.360065,0.784091,False,False,0.142857,0.0,0.25,0x3000,0x2000,944,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02465001,00120000:0x06642004,0.359402,0.615385,False,False,0.384615,0.0,0.555556,0x5000,0x2000,360,3984,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00120000:0x0D2E5001,0.358723,0.446809,False,False,0.666667,0.0,0.8,0x6000,0x5000,312,392,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00396001,00120000:0x0D2E5001,0.358723,0.446809,False,False,0.666667,0.0,0.8,0x6000,0x5000,312,392,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0D2E5001,00150100:0x00396001,0.358723,0.446809,False,False,0.666667,0.0,0.8,0x5000,0x6000,392,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0D2E5001,00151100:0x00396001,0.358723,0.446809,False,False,0.666667,0.0,0.8,0x5000,0x6000,392,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x02065002,00150100:0x02135003,0.358475,0.271186,False,True,1.0,0.0,1.0,0x5000,0x5000,104,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00150100:0x00B62002,0.357759,0.54023,False,False,0.5,0.0,0.666667,0x6000,0x2000,312,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00396001,00150100:0x00B62002,0.357759,0.54023,False,False,0.5,0.0,0.666667,0x6000,0x2000,312,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00396001,00150100:0x00B62002,0.357759,0.54023,False,False,0.5,0.0,0.666667,0x6000,0x2000,312,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00B62002,00151100:0x00396001,0.357759,0.54023,False,False,0.5,0.0,0.666667,0x2000,0x6000,512,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x06642004,00150100:0x00B62002,0.357739,0.829787,False,True,0.076923,0.0,0.142857,0x2000,0x2000,3984,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02465001,00120000:0x047A2003,0.357183,0.627451,False,False,0.357143,0.0,0.526316,0x5000,0x2000,360,3920,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0D824000,00150100:0x00B62002,0.356288,0.69697,False,False,0.25,0.0,0.4,0x4000,0x2000,1256,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0D5F5002,00150100:0x00602000,0.355761,0.695652,False,False,0.25,0.0,0.4,0x5000,0x2000,280,608,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00120000:0x0B3A2007,0.354767,0.594059,False,False,0.4,0.0,0.571429,0x6000,0x2000,456,2640,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00006000,00120000:0x0B3A2007,0.354767,0.594059,False,False,0.4,0.0,0.571429,0x6000,0x2000,456,2640,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0B3A2007,00150100:0x00006000,0.354767,0.594059,False,False,0.4,0.0,0.571429,0x2000,0x6000,2640,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0B3A2007,00151100:0x00006000,0.354767,0.594059,False,False,0.4,0.0,0.571429,0x2000,0x6000,2640,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00120000:0x0D824000,0.354433,0.531915,False,False,0.5,0.0,0.666667,0x6000,0x4000,312,1256,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00396001,00120000:0x0D824000,0.354433,0.531915,False,False,0.5,0.0,0.666667,0x6000,0x4000,312,1256,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0D824000,00150100:0x00396001,0.354433,0.531915,False,False,0.5,0.0,0.666667,0x4000,0x6000,1256,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0D824000,00151100:0x00396001,0.354433,0.531915,False,False,0.5,0.0,0.666667,0x4000,0x6000,1256,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00C43000,00150100:0x02135003,0.354348,0.26087,False,False,1.0,0.0,1.0,0x3000,0x5000,112,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00B62002,00150100:0x011E3000,0.353443,0.725275,False,False,0.2,0.0,0.333333,0x2000,0x3000,512,496,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x02112002,00120000:0x0D2E5001,0.352997,0.673077,False,False,0.272727,0.0,0.428571,0x2000,0x5000,4936,392,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x022C5000,00150100:0x00602000,0.350177,0.521277,False,False,0.5,0.0,0.666667,0x5000,0x2000,208,608,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x022C5000,00150100:0x01F95001,0.349886,0.520548,False,True,0.5,0.0,0.666667,0x5000,0x5000,208,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x06642004,00150100:0x01CB5000,0.349523,0.640777,False,False,0.307692,0.0,0.470588,0x2000,0x5000,3984,368,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x047A2003,00150100:0x01CB5000,0.348688,0.653465,False,False,0.285714,0.0,0.444444,0x2000,0x5000,3920,368,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x022C5000,00150100:0x011E3000,0.348254,0.577778,False,False,0.4,0.0,0.571429,0x5000,0x3000,208,496,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x047A2003,00150100:0x00B62002,0.347452,0.808511,False,True,0.071429,0.0,0.133333,0x2000,0x2000,3920,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00030100:0x022C5000,0.347072,0.513514,False,False,0.5,0.0,0.666667,0x3000,0x5000,80,208,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0D2E5001,00150100:0x00B62002,0.346465,0.616162,False,False,0.333333,0.0,0.5,0x5000,0x2000,392,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00602000,00150100:0x01CB5000,0.344898,0.612245,False,False,0.333333,0.0,0.5,0x2000,0x5000,720,368,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x015C3003,00150100:0x01F95001,0.344406,0.506849,False,False,0.5,0.0,0.666667,0x3000,0x5000,296,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00030100:0x00C43000,0.34402,0.505882,False,False,0.5,0.0,0.666667,0x6000,0x3000,456,112,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00C43000,00120000:0x00006000,0.34402,0.505882,False,False,0.5,0.0,0.666667,0x3000,0x6000,112,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00C43000,00150100:0x00006000,0.34402,0.505882,False,False,0.5,0.0,0.666667,0x3000,0x6000,112,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00C43000,00151100:0x00006000,0.34402,0.505882,False,False,0.5,0.0,0.666667,0x3000,0x6000,112,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00150100:0x011E3000,0.343947,0.56701,False,False,0.4,0.0,0.571429,0x6000,0x3000,456,496,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
