pattern_type,scope,window,pattern_key,normalized_pattern,count,min_size,max_size,classes,resource_ids,roles,candidate_kind,evidence,confidence,sample_location,sample_raw_hex
exact,message_window,post32,e97a7debd5a73b0a0876a2011a3411754950be3d7eda7f42eae7781506e47938,,1,32,32,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534BBF,0d 00 ff ff ff ff b0 00 3c 00 81 0e 00 82 00 8b b9 21 bb f4 48 f5 8b b5 9f 7a b6 43 08 86 86 c2
exact,message_window,pre32,2d6f21c3a17f6d13fd12914d2517d78262c56e95b11fadc2bb8731af2ca324f1,,1,32,32,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534CE1,60 f6 a0 b4 f0 88 7b 75 bc b5 75 08 4d f4 4c f4 a1 46 43 0d ff 00 0d 00 ff ff ff ff d0 00 3c 00
exact,message_window,pre16,bf68d8d72ab590f38262aac604fcf7b0b549a424980e7cfec84ff659f518b310,,1,16,16,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534CE1,a1 46 43 0d ff 00 0d 00 ff ff ff ff d0 00 3c 00
exact,message_window,post8,d1e297514eed5316ae805130954b3d9defae524b886157957a8f8fb29d8ab118,,2,8,8,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534CE1,02 03 00 02 25 06 02 10
exact,message_window,post16,8d987a15ce3bc6574968ec972c1e8c4af599d7ee7ac1adc54dd06a26c5bee334,,1,16,16,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534CE1,02 03 00 02 25 06 02 10 30 f8 45 0d 00 ff ff ff
exact,message_window,post32,b5af9064c585e86871d946c585fd09a0a28a6780ba2c13a14fa8f46f99c289e1,,1,32,32,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534CE1,02 03 00 02 25 06 02 10 30 f8 45 0d 00 ff ff ff ff a0 00 28 00 32 0e 00 2a 00 9c c2 93 21 7d b6
exact,message_window,pre32,f5b8e75e87782bfd5f74f7097dab38e571b6aa73f2709c0446b54d784999e270,,1,32,32,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534E91,9f 7a 8a 46 08 4d f4 26 f6 a1 86 86 99 27 f6 9f f4 7e 46 0d ff 00 0d 00 ff ff ff ff b0 00 28 00
exact,message_window,pre16,a231ba036977b6a398dc7d2a76af66027b0fca7f626dc6c7becffc39148ce6d5,,1,16,16,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534E91,f4 7e 46 0d ff 00 0d 00 ff ff ff ff b0 00 28 00
exact,message_window,post16,7d91461452bf3522608ddcbd58e8d1a4f0ff8b8143d7794d7355807079166942,,1,16,16,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534E91,02 03 00 02 25 06 02 10 30 5d 47 0d 00 ff ff ff
exact,message_window,post32,953a0c9690631432b6e2ff7ea3c764c8e8f17d5e3ca2607f70121c71de9a36d0,,1,32,32,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534E91,02 03 00 02 25 06 02 10 30 5d 47 0d 00 ff ff ff ff b0 00 50 00 81 0e 00 82 00 7d 79 21 75 bc 7f
exact,message_window,pre32,5fc7220ad1043886ca13aa35760e01ebfc129732250e6c461eccfcfcf27331c8,,1,32,32,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534F42,9f 7a 46 07 0e 00 82 00 90 c2 9c bb f0 7f 8c c2 a0 88 46 0d ff 00 0d 00 ff ff ff ff e0 00 28 00
exact,message_window,pre16,9e7ac6521956337ae8dae80cf3c6c07b133a52bbd37016922285053b25f521b7,,1,16,16,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534F42,a0 88 46 0d ff 00 0d 00 ff ff ff ff e0 00 28 00
exact,message_window,post8,6cacf39db7d00fdcd9b6c8f019ec0695c9ed2b5c58aefeb4f9924a70c79b55db,,1,8,8,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534F42,02 03 00 05 25 06 03 10
exact,message_window,post16,7f49d9d713899506e4bf901fb0500a2e0652bbb8fb478f27bdb5cb727c945477,,1,16,16,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534F42,02 03 00 05 25 06 03 10 30 a5 47 0d 00 ff ff ff
exact,message_window,post32,9ca44a6a8cfbd3039bd99e00c047e2894129a326ac7a1578e69626767a934cbf,,1,32,32,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00534F42,02 03 00 05 25 06 03 10 30 a5 47 0d 00 ff ff ff ff b0 00 50 00 81 0e 00 82 00 d6 f4 9d 49 f3 77
exact,message_window,pre32,29cbca56badc22dead3afb88875fa7cc2b5fa1f5ce6add6307a0127879024de7,,1,32,32,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053501A,21 60 f6 a0 b4 f0 a1 08 23 f6 95 98 84 f1 b6 8a 9f 7a 46 0d ff 00 0d 00 ff ff ff ff c0 00 3c 00
exact,message_window,pre16,63f7873530e6ea73895ea136c17ba682d447f49a4db67daec544cdbd68d41afb,,1,16,16,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053501A,9f 7a 46 0d ff 00 0d 00 ff ff ff ff c0 00 3c 00
exact,message_window,post8,05c3050d6ab92dcaf9ca18ebdb0dfb7493e14675c8129d0c18333315480a9aea,,1,8,8,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053501A,02 03 00 05 25 06 02 10
exact,message_window,post16,019c2bfd6fb6001b0bda7b96cd1aca55e5751787c76bebf5329fba1543c355a2,,1,16,16,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053501A,02 03 00 05 25 06 02 10 30 9f 48 0d 00 ff ff ff
exact,message_window,post32,64528f49c30bf25ef16196997fff93182a833851fc16f1be0c4ea4ce67eeb54e,,1,32,32,0x2000,0x08562001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053501A,02 03 00 05 25 06 02 10 30 9f 48 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 82 00 bb f0 7b f0 cd f0
exact,message_window,pre32,10ebd992c6ea7699ac64d257ed6f07057bc075465c438fe2bf315f8609b25cf8,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535300,00 06 00 00 a6 e0 0f 00 10 30 ab 4c 03 00 02 26 06 01 10 30 6a 4b 0d 00 ff ff ff ff c0 00 28 00
exact,message_window,pre16,ad00401871f9f818826566ae9e479b635ad2da3bbafc923dea9b0aac6b6c03af,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535300,06 01 10 30 6a 4b 0d 00 ff ff ff ff c0 00 28 00
exact,message_window,message_header,1f185138f9ae2f66bfa93c63872f467f5e1d8ae76de5bc7235625c1bd95db5ff,,3,5,5,0x2000;0x3000;0x5000,0x09592005;0x0CDE3000;0x0D2E5001,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535300,22 0e 00 21 00
exact,message_window,post16,b6fa6ef3efeb9bec3cc448dec004bba6d791e8e4f47ff66fc11e16fa32db3868,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535300,0d 00 ff ff ff ff b0 00 50 00 81 0e 00 83 00 a1
exact,message_window,post32,f5cd7fa05093e38aa21ae15703daf1c94d95551d05f15d5b63eac80ca45ebfab,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535300,0d 00 ff ff ff ff b0 00 50 00 81 0e 00 83 00 a1 f0 98 a0 2e f3 bc 88 07 0e 00 83 00 75 c2 92 bb
exact,message_window,pre32,7285c978fa17e247dba0a2ae74a18e4a717049dc867ae15ac50ee3119358c707,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535386,f1 c0 9f 7a 86 95 92 46 0d ff 00 02 03 00 02 26 06 02 10 30 61 4c 0d 00 ff ff ff ff e0 00 50 00
exact,message_window,pre16,0fb2f59ae6179371210917dcc4e40ac859ec043c4f8b7e93b5a2026e203a3a07,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535386,06 02 10 30 61 4c 0d 00 ff ff ff ff e0 00 50 00
exact,message_window,post16,f65b2f19b0de927b475dd6f170287266ced9243b9840324da6d7d3984840f996,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535386,0d 00 ff ff ff ff e0 00 28 00 81 0e 00 83 00 aa
exact,message_window,post32,d730afad803055db796f9ae370124af317424b120acd741f7105034927c45813,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535386,0d 00 ff ff ff ff e0 00 28 00 81 0e 00 83 00 aa f0 74 f1 6b f2 be 99 80 f0 bd ba 79 9c eb f2 97
exact,message_window,pre32,6cfa78c9b7250ba2954054516e4774e254b3fcece70bc9984088eec27ce3f720,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005353F3,f0 bd ba 79 9c eb f2 97 f2 8b b5 08 9f 7a 95 98 da f0 93 0d ff 00 0d 00 ff ff ff ff c0 00 3c 00
exact,message_window,pre16,170d857ceac8edb0db9ad855e715e1e0c29ae0c9ad43a48aa874d52398649698,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005353F3,da f0 93 0d ff 00 0d 00 ff ff ff ff c0 00 3c 00
exact,message_window,post16,ac1e2cfbcd734a86435e936b75cff99bd6feaa25602c8568d4380516323b8956,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005353F3,0d 00 ff ff ff ff d0 00 50 00 81 0e 00 83 00 a1
exact,message_window,post32,5808ef9581dad00841afeccc2702f1906796d8c35cf1b222b6f4664f4e36d0b1,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005353F3,0d 00 ff ff ff ff d0 00 50 00 81 0e 00 83 00 a1 e4 43 21 9b 79 7e 9c 43 08 d5 21 f0 3a f0 d8 32
exact,message_window,pre32,1b20ebc29c676e5db9b790c6d2fc408c74c02c75000e978fcd24081d6edfe584,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535768,f0 df a0 62 f0 ac f4 c1 f5 7f 08 94 f2 b0 95 94 b0 79 91 0d ff 00 0d 00 ff ff ff ff b0 00 3c 00
exact,message_window,pre16,177a8a3c5b77591b8efda3bcc86d481f563702bc28de5a4b514adea3c473ae25,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535768,b0 79 91 0d ff 00 0d 00 ff ff ff ff b0 00 3c 00
exact,message_window,post8,0df93ac226d912baf73ae853cdf517b885e7eb373448cb27abc6c9e681f6da30,,1,8,8,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535768,02 03 00 02 26 06 02 10
exact,message_window,post16,929f45858811675b4042930da40fde3513124704e4f17193e5b13aa483c5c8ca,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535768,02 03 00 02 26 06 02 10 30 68 50 0d 00 ff ff ff
exact,message_window,post32,648744b23cabe9cc49328a6fd5609fbc9f01ac53b3b99c4e2e54f35fd37f05e5,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535768,02 03 00 02 26 06 02 10 30 68 50 0d 00 ff ff ff ff a0 00 50 00 81 0e 00 83 00 7d be a1 21 42 f1
exact,message_window,pre32,c40c9e1f453ff44aa26886c0ab8472f051a5076d8cb8caaf01770671fa5a26de,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005357E6,a4 f2 ba f8 9d 08 20 f0 2f f0 3c f0 9a f0 c2 8b b0 79 46 0d ff 00 0d 00 ff ff ff ff b0 00 3c 00
exact,message_window,pre16,19f11392f55f7487c24debdde82828ec1c12b8c357a57643ee39515a2eaefb4b,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005357E6,b0 79 46 0d ff 00 0d 00 ff ff ff ff b0 00 3c 00
exact,message_window,post16,3c7b09b9f24a45edf359c8435fa9b63bb04938a4f327b5bf550a524e5ed1ec3b,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005357E6,0d 00 ff ff ff ff d0 00 3c 00 81 0e 00 83 00 20
exact,message_window,post32,f0eeba4abc510a65daab80ec5c648944789add976bbf9835125dbf7f0b5f3b2f,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005357E6,0d 00 ff ff ff ff d0 00 3c 00 81 0e 00 83 00 20 f0 e4 43 21 60 f6 74 08 e3 38 f0 c8 e3 3a f0 c4
exact,message_window,pre32,aa023b0fe975812a7c7607ee298c97cf75be92eddeed49899e356375c9be26eb,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005358C2,3f f0 8b b5 75 08 35 f0 e5 3b f0 9d b5 ac f4 98 9f 7a 43 0d ff 00 0d 00 ff ff ff ff e0 00 50 00
exact,message_window,pre16,62d56657393a2e328775eb3ea8a40ef34ed832875450000eb07bb2fbbd8569e4,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005358C2,9f 7a 43 0d ff 00 0d 00 ff ff ff ff e0 00 50 00
exact,message_window,post16,1c7cff48ff337bb70de171405c573cd09c62def28af0c6e65fc508f8951845f5,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005358C2,0d 00 ff ff ff ff e0 00 50 00 81 0e 00 83 00 20
exact,message_window,post32,c7b04d2ab0ac1e925c03d39f3b8708ed85cdf4a91bcfd9f8299580f7b833a5f1,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005358C2,0d 00 ff ff ff ff e0 00 50 00 81 0e 00 83 00 20 f0 e4 43 21 9b 79 93 7e 46 09 08 75 77 96 7f 8a
exact,message_window,pre32,b140a712a4ec92edcab942c71af6122daf705bce3d57e6887e2733ca5e16b18c,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535A98,c2 93 bf 79 7f 46 08 a7 f0 7d f0 82 b6 95 92 b4 c2 93 43 0d ff 00 0d 00 ff ff ff ff b0 00 3c 00
exact,message_window,pre16,b5d9a11494a5de910cd82b34fe9b2fa2da963f506c8ac8173783c971263a64c2,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535A98,c2 93 43 0d ff 00 0d 00 ff ff ff ff b0 00 3c 00
exact,message_window,post16,c34cc3359ffa4ec3277ac22d4d85c163538c69649484d0b12dcf45a9063a3f62,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535A98,0d 00 ff ff ff ff d0 00 50 00 32 0e 00 29 00 24
exact,message_window,post32,36c298acf6075e39b5a3b77ba6578a5e8b9eb185efa78953050cd522a7a05dd3,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535A98,0d 00 ff ff ff ff d0 00 50 00 32 0e 00 29 00 24 f0 c4 3a f0 cd 7f 21 c6 cd d7 2f f0 99 08 92 f1
exact,message_window,pre32,54e8d6b425220043f02b4cb2dbfdfefb944c71928f2e3b321792e6b12d532dc7,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535F60,b4 8a 9f 7a 08 aa f4 82 f6 a0 8e 77 93 9c 21 75 bc b5 75 0d ff 00 0d 00 ff ff ff ff a0 00 50 00
exact,message_window,pre16,bb6722a893de886ed538e7a0375f29b914b4505a1b8a8e0268846a58ce870b3e,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535F60,bc b5 75 0d ff 00 0d 00 ff ff ff ff a0 00 50 00
exact,message_window,pre8,32c2689baf51ecf5c44f677710a1a1264f0820866666f52fa659b147403b171c,,1,8,8,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535F60,ff ff ff ff a0 00 50 00
exact,message_window,post8,02218b13034858a3dcb90fa7fa40acc4795dc34e5b88fd291de1b751d2af63b9,,1,8,8,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535F60,02 03 00 05 26 06 03 10
exact,message_window,post16,d87620056469be77eba0fadf955bfa46a8b7d772c91e6f1ac3ce8759d5089c57,,1,16,16,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535F60,02 03 00 05 26 06 03 10 30 d5 57 0d 00 ff ff ff
exact,message_window,post32,eacc141f2c289c84032cdb814791472c22b2582020bb8bb502a13408effa5506,,1,32,32,0x2000,0x09592005,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00535F60,02 03 00 05 26 06 03 10 30 d5 57 0d 00 ff ff ff ff c0 00 50 00 81 0e 00 83 00 86 79 c8 f0 7f 45
exact,message_window,pre32,10cd3dac9ff8bfbb990767cd9b2f75e6203502f14ca2f9a42506d8d134d1156f,,1,32,32,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536250,ba 43 08 8c 87 77 53 f3 3d f4 8a 98 bd b4 c2 9c 74 46 43 0d ff 00 0d 00 ff ff ff ff 80 00 3c 00
exact,message_window,pre16,d2ae63e17f0395358db9df8123da0da6761f73f9fc13c13413e5693c0136c392,,1,16,16,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536250,74 46 43 0d ff 00 0d 00 ff ff ff ff 80 00 3c 00
exact,message_window,pre8,46b597dbe6da764b36cd399cd55d8f7c465f5cfe54ac6133d0b5316c841a9d3d,,1,8,8,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536250,ff ff ff ff 80 00 3c 00
exact,message_window,post8,6afa8c6b976e0fa7317eb5db2ab5b03fd1ffcc646100ca95af48d3144847dc17,,2,8,8,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536250,02 03 00 02 27 06 02 10
exact,message_window,post16,667e86439c10c6313608408308bba394e18560d34d527ccb4c7a09557d4da872,,1,16,16,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536250,02 03 00 02 27 06 02 10 30 b5 5b 0d 00 ff ff ff
exact,message_window,post32,2af27e3e99c81ce4a217255f30145359b584d96baa0ae4a8fec28f8a4faefe7f,,1,32,32,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536250,02 03 00 02 27 06 02 10 30 b5 5b 0d 00 ff ff ff ff d0 00 3c 00 81 0e 00 84 00 b7 f1 69 f1 99 58
exact,message_window,pre32,51e31b286cfab5eaeacada8ca4f1a4488bf8ee8527a2f8735c805053d218e99c,,1,32,32,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005362C7,21 de e4 e1 c6 9d 08 75 c2 9c 53 f3 3d f4 8a 9c 77 9f 41 0d ff 00 0d 00 ff ff ff ff e0 00 50 00
exact,message_window,pre16,e0e0717e4ce3b0c364b2091b1c7004adbe1a8d8621a2a80cfa6176b90e9c2099,,1,16,16,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005362C7,77 9f 41 0d ff 00 0d 00 ff ff ff ff e0 00 50 00
exact,message_window,post16,a281ea3502f556c752a79504761cf318cf5013e0e3e7e8f5b45c7e5f2e97997f,,1,16,16,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005362C7,0d 00 ff ff ff ff e0 00 50 00 81 0e 00 84 00 24
exact,message_window,post32,b682590e9d1eb16d400db11cfadb8fb92309344177e43f0c73bb5a21e626ed2d,,1,32,32,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005362C7,0d 00 ff ff ff ff e0 00 50 00 81 0e 00 84 00 24 f0 c4 3a f0 cd 44 08 81 f0 93 7e ec f1 bb 9c 77
exact,message_window,pre32,866bea1588667ef6d81ff9b1de5e7ef5e52e1df906566b8c94ce2c08cb2acaed,,1,32,32,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536359,9a a1 46 09 08 b4 95 21 b4 8a 7e 8a 98 21 20 f0 48 e2 46 0d ff 00 0d 00 ff ff ff ff 50 00 14 00
exact,message_window,pre16,4ee0cb2d932bc08237f369a59649a953e2e242244a39c54bafc0e3340f2cf12c,,1,16,16,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536359,48 e2 46 0d ff 00 0d 00 ff ff ff ff 50 00 14 00
exact,message_window,post16,c6e9ea5bfa7cec13cad38b70381c599f70f18a2ff06f836f9134e9a03b584628,,1,16,16,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536359,0d 00 ff ff ff ff a0 00 28 00 42 0e 00 34 00 9b
exact,message_window,post32,c41d0a543c8b8e0cb36bd793ac34875fc9a96e606df794f935eca35af024f039,,1,32,32,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536359,0d 00 ff ff ff ff a0 00 28 00 42 0e 00 34 00 9b 79 8a 92 95 21 37 f0 c8 cf 42 08 93 77 8b b9 79
exact,message_window,pre32,792c1d080c9084fdaa311148ec18c6227b222d14587ea468d59e54b92cd7e796,,1,32,32,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536397,8a 92 95 21 37 f0 c8 cf 42 08 93 77 8b b9 79 a8 7e 95 42 0d ff 00 0d 00 ff ff ff ff 90 00 3c 00
exact,message_window,pre16,ec0f99596001fee9cdc15b00c75bbd356796f2ad140f748b287590aa9308e4ca,,1,16,16,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536397,7e 95 42 0d ff 00 0d 00 ff ff ff ff 90 00 3c 00
exact,message_window,post8,1eb370adbbf46b6d9e393ef4106094b11cfaeef8f5fab8bbee642e4eeddb5084,,1,8,8,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536397,02 03 00 05 27 06 03 10
exact,message_window,post16,c0c14fa863340fcb8ee4745c4dcbe3bea0f4ca6077875ffc369f4120b2ea2145,,1,16,16,0x2000,0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536397,02 03 00 05 27 06 03 10 30 0e 5c 0d 00 ff ff ff
