mdt,scene_id,record_id,resource_id,class,subtype,offset,resource_relative_offset,end_offset,size,boundary_role,previous_message,next_message,raw_hex,exact_hash,structure_hash,prefix_hex,suffix_hex,observed_control_bytes
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x00602000,0x2000,0,0x00530FE7,0x04DF,0x00530FEB,4,between_messages,SCN_00120000_00740000_0009,SCN_00120000_00740000_0010,0d 00 ff ff,676b67168b7387cb93621f2701c61c4cfc71c63afe457ec4d1e0c17daeacec1e,e5114bd47b3c5e979a88876ee7f086231103ef978d6d3692d31f6a6879314dfb,0d 00 ff ff,0d 00 ff ff,0D 00 FF FF
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x00602000,0x2000,0,0x00530FEB,0x04E3,0x00531044,89,between_messages,SCN_00120000_00740000_0009,SCN_00120000_00740000_0010,ff ff d0 00 50 00 81 0e 00 7d 00 86 bc b5 b5 f0 e1 f1 a0 97 f0 8a 9d 8c bd c2 93 08 90 be 99 ce f5 a0 71 f5 c3 f0 9d 42 f1 95 98 08 de 3f f0 7e bb b6 bc 5a f5 8c 95 98 c0 84 88 08 9b 79 93 77 21 74 f0 7b bd 6a f0 6b f0 93 8f 44 0d ff 00 0d 09 ff ff ff ff a0 00 28 00,4c2b56b967ce046334991d2de8ded2b33fe8a674b037f96185ed0c3b7ac62836,a26fc23a9247fc9266799ae80946cf8e42c760a188afb83920730670968a9014,ff ff d0 00 50 00 81 0e,ff ff ff ff a0 00 28 00,FF FF 00 00 0E 00 00 F0 F1 F0 08 F5 F5 F0 F1 08 F0 F5 08 F0 F0 F0 0D FF 00 0D 09 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x00602000,0x2000,0,0x00531062,0x055A,0x00531066,4,between_messages,SCN_00120000_00740000_0010,SCN_00120000_00740000_0011,05 00 02 04,a348a3d36579e47243607fa7189cd286346d4f1a35ba8213a1e56e6c50e8c1f8,6f263b2173be918e3cafde4a6ae1dbcf45c357c36234b4822be87bdac553866e,05 00 02 04,05 00 02 04,05 00 02 04
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x00602000,0x2000,0,0x00531066,0x055E,0x00531140,218,between_messages,SCN_00120000_00740000_0010,SCN_00120000_00740000_0011,00 01 00 00 00 10 30 ab 08 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 7d 00 46 b0 74 21 77 77 88 43 21 60 f6 b4 b4 f0 bc f2 bc 08 86 77 96 7f 83 f0 be 9c 80 b5 08 9b 95 7e a0 b4 f0 9d 99 b4 08 b4 83 bc 86 c2 99 b1 bd 88 43 0d ff 00 02 05 00 02 04 00 02 00 00 00 10 30 bd 08 10 00 d5 09 02 02 03 00 05 20 06 02 10 30 d4 09 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 7d 00 d7 21 f0 e1 47 3d f0 c1 88 f0 92 bb 08 d7 f0 c1 f1 a0 54 f4 db e1 47 e9 93 46 43 08 60 f6 a0 d7 f0 c1 f1 9d cd 3a f0 22 f0 8c bd 9a a1 f1 95 98 08 30 f0 d3 3f f0 2f f0 21 82 f0 95 98 b1 9c 77 7e 44 07 0e 00 7d 00 52 58 54 60 93 46 21 9e f1 77 93 bf 44 0d ff 00 0d 00 ff ff ff ff 80 00 14 00,399bc776504224073252105470edecad0f453d51fe7cb5ce4d9bfe2886cda3df,dd7783e8e88eeaaaf7d38406153bc67d2357b74fbec01fc96b66e507ae075a41,00 01 00 00 00 10 30 ab,ff ff ff ff 80 00 14 00,00 01 00 00 00 10 08 0D 00 FF FF FF FF 00 00 0E 00 00 F6 F0 F2 08 F0 08 F0 08 0D FF 00 02 05 00 02 04 00 02 00 00 00 10 08 10 00 09 02 02 03 00 05 06 02 10 09 0D 00 FF FF FF FF 00 00 0E 00 00 F0 F0 F0 08 F0 F1 F4 08 F6 F0 F1 F0 F0 F1 08 F0 F0 F0 F0 07 0E 00 00 F1 0D FF 00 0D 00 FF FF FF FF 00 14 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x00602000,0x2000,0,0x00531150,0x0648,0x00531154,4,between_messages,SCN_00120000_00740000_0011,SCN_00120000_00740000_0012,0d 09 ff ff,bb0151dd717a0dfd67e6dbc2a919dfeb7cae565ea337307181988f6e2391030a,03e2254ad75e56cdcc58fe3d8167d26875565e3e4b6d2630bf4fddee4b36d28f,0d 09 ff ff,0d 09 ff ff,0D 09 FF FF
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x00602000,0x2000,0,0x00531154,0x064C,0x0053115A,6,between_messages,SCN_00120000_00740000_0011,SCN_00120000_00740000_0012,ff ff a0 00 28 00,45fcf68f2f113f3e7c92daff71a6292e90929f32e57ccae8b1db8288d2b13d46,fb560cc5038ceaf5a385041d1c6972e965507d9bbdf7402e880cbb04cf74d9a2,ff ff a0 00 28 00,ff ff a0 00 28 00,FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x00602000,0x2000,0,0x00531178,0x0670,0x005312F0,376,resource_tail,SCN_00120000_00740000_0012,,05 00 02 04 00 01 00 00 00 10 30 c1 09 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 7d 00 46 b0 74 21 77 77 88 43 21 60 f6 b4 b4 f0 bc f2 bc 08 86 77 96 7f 83 f0 be 9c 80 b5 08 9b 95 7e a0 b4 f0 9d 99 b4 08 b4 83 bc 86 c2 99 b1 bd 88 43 0d ff 00 02 05 00 02 04 00 02 00 00 00 10 30 d3 09 10 00 d5 09 02 02 02 1f 02 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 05 00 05 04 00 1c 01 00 00 10 30 8b 0a 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 7d 00 75 bc 7f 9a ba 43 08 86 77 96 c1 74 f0 7b a2 9b c2 9c af f5 57 f6 b4 08 92 94 9b 86 bf 9d e0 f1 7b 94 b0 79 8f 08 b4 f0 b5 f0 a0 af f5 be c1 77 b6 8a 98 82 be b6 43 0d ff 00 0d 01 20 00 40 01 e0 00 3c 00 80 21 08 21 21 30 f0 d3 3f f0 2f f0 c1 7d f0 9d 80 f0 be 92 21 21 08 21 0d ff 00 06 01 2b 08 1f 03 e4 fe ff ff 00 00 00 00 00 00 00 00 00 00 00 00 1f 04 75 02 00 00 01 00 00 00 00 00 00 00 00 00 00 00 02 1f 02 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 05 00 06 04 00 1c 01 00 00 10 30 e6 0a 0d 00 ff ff ff ff e0 00 3c 00 81 0e 00 7d 00 95 9a 43 21 e6 f1 7f 9f 7a 8b b5 9f 7b 7e 43 08 52 58 54 60 21 88 8c 7f 9d 08 86 be db f0 a7 f0 a1 9e f1 82 9c bb 9f 7a ba 0d ff 00 02 02 02,dd068135878da2cee3a33a969b2ada48aeaabed6b6a2a1a3a9384d3d0dfd1afb,5cef00f9d9f73b1b7963abdf2669b63e04a7ba4b2a75620c566ae39db96f7b78,05 00 02 04 00 01 00 00,7a ba 0d ff 00 02 02 02,05 00 02 04 00 01 00 00 00 10 09 0D 00 FF FF FF FF 00 00 0E 00 00 F6 F0 F2 08 F0 08 F0 08 0D FF 00 02 05 00 02 04 00 02 00 00 00 10 09 10 00 09 02 02 02 1F 02 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 05 00 05 04 00 1C 01 00 00 10 0A 0D 00 FF FF FF FF 00 00 0E 00 00 08 F0 F5 F6 08 F1 08 F0 F0 F5 0D FF 00 0D 01 00 01 00 00 08 F0 F0 F0 F0 F0 08 0D FF 00 06 01 08 1F 03 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 1F 04 02 00 00 01 00 00 00 00 00 00 00 00 00 00 00 02 1F 02 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 05 00 06 04 00 1C 01 00 00 10 0A 0D 00 FF FF FF FF 00 00 0E 00 00 F1 08 08 F0 F0 F1 0D FF 00 02 02 02
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x015D2006,0x2000,6,0x005312F4,0x0004,0x00531360,108,pre_message,,SCN_00120000_00740000_0013,06 01 05 00 05 00 00 da 37 20 00 05 00 06 00 00 76 86 30 00 10 30 9d 0c 03 00 02 21 06 01 10 30 81 0b 0d 00 ff ff ff ff e0 00 3c 00 81 0e 00 7e 00 86 86 7f c8 40 f0 d7 a0 d7 21 f0 e1 47 3d f0 7e 46 08 77 95 94 b9 21 60 f6 a0 6a f3 95 98 b6 96 c1 08 92 b3 8a 98 b6 bd 9a 8c bd 7e 9c 43 0d ff 00 0d 00 ff ff ff ff e0 00 28 00,455d5a0bee33674445240934498b8504478476af562f94602c470e15dac64288,ba926a10eeae5a8eab2ddd8fc2e85a3d19c0f4b7a946dbd27c30878b390cf546,06 01 05 00 05 00 00 da,ff ff ff ff e0 00 28 00,06 01 05 00 05 00 00 00 05 00 06 00 00 00 10 0C 03 00 02 06 01 10 0B 0D 00 FF FF FF FF 00 00 0E 00 00 F0 F0 F0 08 F6 F3 08 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x015D2006,0x2000,6,0x00531388,0x0098,0x0053138C,4,between_messages,SCN_00120000_00740000_0013,SCN_00120000_00740000_0014,02 03 00 02,a68cb117ef9b333e890a38fc4dbc4d9307f85ebc13fc6a5854ec30c12c554a5b,e611d857b06b3ed4f7632fb5eec1b2ea23284782901ba3f8a342cd4a8b8563c9,02 03 00 02,02 03 00 02,02 03 00 02
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x015D2006,0x2000,6,0x0053138C,0x009C,0x005316B7,811,between_messages,SCN_00120000_00740000_0013,SCN_00120000_00740000_0014,21 06 02 10 30 52 0c 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 7e 00 24 f0 c4 3a f0 cd 44 21 81 f0 93 90 be 44 08 90 c2 9c b6 96 74 ec f1 bb 9c 77 7f 08 d7 21 f0 e1 47 3d f0 a0 43 f4 8b b5 21 7d f0 34 f1 9d 08 21 f0 d1 e3 7f 96 f3 8a b3 bd 95 98 c8 40 f0 d7 ba 0d ff 00 0d 00 ff ff ff ff b0 00 28 00 12 0e 00 0e 00 75 95 21 75 a0 e9 21 f0 d1 b1 f0 95 98 08 b0 93 b6 95 98 bd c2 99 8c 9f 46 0d ff 00 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 7e 00 7d 79 ba 21 4d f4 5f f0 a0 21 f2 c8 f0 a1 08 62 f0 9f f2 9d 42 f1 82 c0 f0 9d 08 86 86 9d b4 f2 bd 95 98 77 79 7e bb 9c 08 aa aa 21 96 f3 8a b1 9d 8a 98 92 c2 93 43 0d ff 00 02 03 00 05 21 06 03 10 30 9c 0c 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 7e 00 88 74 45 98 9a 08 92 b3 86 c2 93 c3 f3 49 f6 a0 74 f0 77 67 f0 93 43 08 7f 95 96 bc 21 b4 79 84 88 8e 98 08 b4 bb 79 9a 8c 95 7e 9c 43 0d ff 00 02 02 05 00 05 00 00 76 86 30 00 05 00 06 00 00 4a 01 41 00 10 30 6a 0e 03 00 02 21 06 01 10 30 4a 0d 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 7e 00 4d f4 84 f2 a0 a9 f5 a8 f5 21 24 f0 26 f0 e7 cf a0 3e f0 c4 7e 08 8b b5 9c 80 b5 32 f0 d8 d9 51 9d f0 7e 46 08 aa 95 21 9b f1 98 a1 08 d7 c6 d5 3f f0 3d f2 50 f3 95 98 b6 96 93 9c 43 0d ff 00 0d 00 ff ff ff ff b0 00 50 00 42 0e 00 36 00 21 f0 d1 e3 ac f4 95 98 c2 a0 7e 44 08 90 c2 9c a0 8c f0 84 98 92 bb 08 ce 3c f0 ce 3c f0 9d 08 9c 95 94 b0 79 c2 8b b5 9f 7a 44 0d ff 00 02 03 00 02 21 06 02 10 30 0d 0e 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 7e 00 94 b9 95 9a 21 b6 8e 92 84 9b 9c 08 30 f2 95 98 92 c2 93 21 94 b9 79 9b 77 77 88 08 b0 74 21 3d f2 86 90 a1 6d f5 84 9d ac f4 95 98 08 72 f2 27 f6 5b f6 c1 77 92 93 77 98 b6 bd 8f 0d ff 00 0d 00 ff ff ff ff d0 00 28 00 42 0e 00 31 00 aa aa 95 21 ce c6 d5 e5 9d 9c bd c0 f0 9d 08 b6 b3 9a 84 ba 9c 43 0d ff 00 0d 00 ff ff ff ff b0 00 50 00 81 0e 00 7e 00 21 f0 cd 27 f6 5b f6 43 08 77 b0 9d 58 f1 8f f5 9c e8 27 f0 95 c4 f5 c1 08 8a f0 bc 23 f6 8a 98 b6 bd 8f 43 08 a1 f0 98 b6 7f be 95 98 c2 93 43 0d ff 00 02 03 00 05 21 06 03 10 30 69 0e 0d 00 ff ff ff ff c0 00 50 00 81 0e 00 7e 00 3d f2 a1 ac f4 98 bd 88 21 d7 f0 c1 f1 9c c2 98 08 21 f0 3b f0 3a f0 db ba 82 99 80 98 c2 93 43 08 d9 d3 8c f0 80 93 95 92 3d f2 a0 84 f2 9d b5 08 80 95 9a 21 77 77 24 f1 7f ef f0 82 a0 88 0d ff 00 02 02 05 00 05 00 00 4a 01 41 00 10 30 83 10 03 00 02 21 06 01 10 30 0e 0f 0d 00 ff ff ff ff a0 00 28 00 81 0e 00 7e 00 7d 7d 46 21 9c 74 08 d5 e0 c8 c8 f5 77 98 82 be ba 46 0d ff 00 0d 00 ff ff ff ff a0 00 3c 00,c01b4e90ac6eac37df103d5f793c53f413f82f4cd0a7109a9bd883556dc7d7fe,0392b587a20b5c4e88cadc118c946851656859fd50a3542e963cc66f7d329ad2,21 06 02 10 30 52 0c 0d,ff ff ff ff a0 00 3c 00,06 02 10 0C 0D 00 FF FF FF FF 00 00 0E 00 00 F0 F0 F0 08 F1 08 F0 F0 F4 F0 F1 08 F0 F3 F0 0D FF 00 0D 00 FF FF FF FF 00 00 12 0E 00 0E 00 F0 F0 08 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 F4 F0 F2 F0 08 F0 F2 F1 F0 08 F2 08 F3 0D FF 00 02 03 00 05 06 03 10 0C 0D 00 FF FF FF FF 00 00 0E 00 00 08 F3 F6 F0 F0 08 08 0D FF 00 02 02 05 00 05 00 00 00 05 00 06 00 00 01 00 10 0E 03 00 02 06 01 10 0D 0D 00 FF FF FF FF 00 00 0E 00 00 F4 F2 F5 F5 F0 F0 F0 08 F0 F0 08 F1 08 F0 F2 F3 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 F0 F4 08 F0 08 F0 F0 08 0D FF 00 02 03 00 02 06 02 10 0D 0E 0D 00 FF FF FF FF 00 00 0E 00 00 08 F2 08 F2 F5 F4 08 F2 F6 F6 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 F0 08 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 F0 F6 F6 08 F1 F5 F0 F5 08 F0 F6 08 F0 0D FF 00 02 03 00 05 06 03 10 0E 0D 00 FF FF FF FF 00 00 0E 00 00 F2 F4 F0 F1 08 F0 F0 F0 08 F0 F2 F2 08 F1 F0 0D FF 00 02 02 05 00 05 00 00 01 00 10 10 03 00 02 06 01 10 0E 0F 0D 00 FF FF FF FF 00 00 0E 00 00 08 F5 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x015D2006,0x2000,6,0x005316DC,0x03EC,0x005316E0,4,between_messages,SCN_00120000_00740000_0014,SCN_00120000_00740000_0015,0d 00 ff ff,676b67168b7387cb93621f2701c61c4cfc71c63afe457ec4d1e0c17daeacec1e,e5114bd47b3c5e979a88876ee7f086231103ef978d6d3692d31f6a6879314dfb,0d 00 ff ff,0d 00 ff ff,0D 00 FF FF
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x015D2006,0x2000,6,0x005316E0,0x03F0,0x0053172A,74,between_messages,SCN_00120000_00740000_0014,SCN_00120000_00740000_0015,ff ff b0 00 50 00 81 0e 00 7e 00 90 be 7f 9c 46 09 08 77 b6 46 21 b6 95 a3 b6 b3 92 08 3b f4 99 2e f4 95 98 b4 08 81 f2 8b bb c2 9c 77 93 bf 79 8a 46 0d ff 00 02 03 00 02 21 06 02 10 30 37 10 0d 00 ff ff ff ff d0 00 50 00,2ab3099656e5cb2aa24249d33b19abe8c08421de9087137d426bed355bb85026,d59feb05f487bf813c5d0fd0db512c290400eb838b376eeb4424178419b83b32,ff ff b0 00 50 00 81 0e,ff ff ff ff d0 00 50 00,FF FF 00 00 0E 00 00 09 08 08 F4 F4 08 F2 0D FF 00 02 03 00 02 06 02 10 10 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x015D2006,0x2000,6,0x0053176B,0x047B,0x00531890,293,resource_tail,SCN_00120000_00740000_0015,,0d 00 ff ff ff ff e0 00 50 00 81 0e 00 7e 00 b6 f4 79 9c ba 46 09 21 62 f0 9f f2 a0 5c f0 7e bb ba 08 99 f2 c1 96 92 95 98 ea f0 82 98 21 f0 cd 99 84 7a 08 46 9a 9d 7e 82 d2 3f f0 77 38 f3 95 86 7f 08 86 95 94 9d dd f2 7e 95 98 80 92 c2 93 07 0e 00 7e 00 99 f2 a1 21 9c 82 9c 95 98 77 95 98 08 dd f2 86 79 4d f0 60 f2 21 26 f2 95 5b f3 5d f3 93 46 08 a1 a1 46 21 86 c2 9c 86 9a 2e f4 95 98 bd 9a 08 7d 7e 8a 9c 35 f0 e5 b1 92 77 93 9c 21 7d be 0d ff 00 0d 00 ff ff ff ff d0 00 50 00 52 0e 00 3e 00 e0 47 3a f0 a0 38 f3 46 09 0e 00 3f 00 08 46 81 f2 8b b0 8c ba 08 78 f4 92 94 a1 08 75 9c 92 a0 2e f4 95 98 77 bd 86 9a c1 46 0d ff 00 02 03 00 05 21 06 03 10 30 82 10 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 7e 00 86 c2 9c 21 9a c2 99 b4 9f 7a 64 f0 08 b6 84 9d 75 95 88 bc 81 f2 8b bd c2 93 9c 08 46 7d b0 7b bb 21 94 b9 95 9a 08 7d 7e 8a 77 a0 7e 44 0d ff 00 02 02 02 00 00 00 00,66e5b156e7c8cee2a6cd898db0c223c94190feae87571662ddc2d3b0620733fa,9bdfe238bed741766944e157f3af4eb1618e435df6e8a5668b55f2bb85b44704,0d 00 ff ff ff ff e0 00,00 02 02 02 00 00 00 00,0D 00 FF FF FF FF 00 00 0E 00 00 F4 09 F0 F2 F0 08 F2 F0 F0 08 F0 F3 08 F2 07 0E 00 00 F2 08 F2 F0 F2 F2 F3 F3 08 F4 08 F0 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 F0 F3 09 0E 00 00 08 F2 08 F4 08 F4 0D FF 00 02 03 00 05 06 03 10 10 0D 00 FF FF FF FF 00 00 0E 00 00 F0 08 F2 08 08 0D FF 00 02 02 02 00 00 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x02112002,0x2000,2,0x00531894,0x0004,0x00531912,126,pre_message,,SCN_00120000_00740000_0016,06 01 05 00 05 00 00 16 df 0f 00 05 00 06 00 00 a6 e0 0f 00 10 30 1f 12 03 00 02 22 06 01 10 30 3a 11 0d 00 ff ff ff ff e0 00 3c 00 81 0e 00 7f 00 77 bb 95 8a b5 77 47 08 6d f5 97 f5 b1 f0 21 24 f0 36 f0 47 e7 c5 48 24 f0 c4 3a f0 cd 08 6b f3 49 f2 dc f2 93 ba 43 07 0e 00 7f 00 b1 c2 9c 96 f3 8a 82 08 7d e6 f1 c1 6d f5 84 94 b5 7d 79 47 0d ff 00 0d 00 ff ff ff ff e0 00 3c 00,a5663f5c4bc809f0c65191ae7a9aa193ff4200db5d24b20b747e063980e31d14,619c7a70d9daa3c1a827bd306121ea3793e034181f248681609aa8f00a4ef0b0,06 01 05 00 05 00 00 16,ff ff ff ff e0 00 3c 00,06 01 05 00 05 00 00 16 0F 00 05 00 06 00 00 0F 00 10 1F 12 03 00 02 06 01 10 11 0D 00 FF FF FF FF 00 00 0E 00 00 08 F5 F5 F0 F0 F0 F0 F0 08 F3 F2 F2 07 0E 00 00 F3 08 F1 F5 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x02112002,0x2000,2,0x00531941,0x00B1,0x00531945,4,between_messages,SCN_00120000_00740000_0016,SCN_00120000_00740000_0017,02 03 00 02,a68cb117ef9b333e890a38fc4dbc4d9307f85ebc13fc6a5854ec30c12c554a5b,e611d857b06b3ed4f7632fb5eec1b2ea23284782901ba3f8a342cd4a8b8563c9,02 03 00 02,02 03 00 02,02 03 00 02
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x02112002,0x2000,2,0x00531945,0x00B5,0x00531995,80,between_messages,SCN_00120000_00740000_0016,SCN_00120000_00740000_0017,22 06 02 10 30 bc 11 0d 00 ff ff ff ff e0 00 3c 00 81 0e 00 7f 00 75 77 96 b4 80 f1 87 f6 21 62 f0 70 f0 9c c2 93 bf 46 08 60 f6 9d b5 75 21 35 f0 e5 c1 43 f1 b3 bd 08 27 f4 43 f6 9c c2 98 9f 7a 88 46 0d ff 00 0d 00 ff ff ff ff b0 00 50 00,e55a10dc00b007942dc4366986beafa79b0ce5f67bf27c34d3a245d0c5d7833c,5d789d0a8730d813d29ece7f10a08e6d3b394e9affc71570fac4d1c54449b66c,22 06 02 10 30 bc 11 0d,ff ff ff ff b0 00 50 00,06 02 10 11 0D 00 FF FF FF FF 00 00 0E 00 00 F1 F6 F0 F0 08 F6 F0 F1 08 F4 F6 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x02112002,0x2000,2,0x005319C3,0x0133,0x005319C7,4,between_messages,SCN_00120000_00740000_0017,SCN_00120000_00740000_0018,02 03 00 05,9deff806d73e1081c5d45efde598b626af96717844d94757fb0a2860c1782c2e,e611d857b06b3ed4f7632fb5eec1b2ea23284782901ba3f8a342cd4a8b8563c9,02 03 00 05,02 03 00 05,02 03 00 05
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x02112002,0x2000,2,0x005319C7,0x0137,0x00531B59,402,between_messages,SCN_00120000_00740000_0017,SCN_00120000_00740000_0018,22 06 03 10 30 1e 12 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 7f 00 77 bb 95 8a b5 77 47 21 9e f1 a4 f1 63 f0 ec f3 08 6d f5 97 f5 b1 f0 21 24 f0 36 f0 47 e7 c5 48 24 f0 c4 3a f0 cd 08 9d f0 84 f2 d7 47 24 f0 db 6b f3 49 f2 dc f2 45 08 7d bb f0 34 f1 9d dc f2 aa 9b 79 91 45 0d ff 00 02 02 05 00 05 00 00 a6 e0 0f 00 05 00 06 00 00 50 e1 0f 00 10 30 aa 14 03 00 02 22 06 01 10 30 f5 12 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 7f 00 77 bb 95 8a b5 77 47 08 6d f5 97 f5 b1 f0 21 24 f0 36 f0 47 e7 c5 48 24 f0 c4 3a f0 cd 08 6b f3 49 f2 dc f2 93 ba 47 21 b1 c2 9c 08 96 f3 8a 82 21 7d e6 f1 c1 6d f5 84 94 b5 7d 79 47 0d ff 00 0d 00 ff ff ff ff e0 00 3c 00 32 0e 00 26 00 46 9c c2 99 21 7d b6 95 88 c2 7f 08 c8 f2 a5 9a f0 b1 9c c2 7e 8a 98 c2 93 44 09 0e 00 2b 00 08 b4 8a 7e 8a 98 21 7d b6 95 88 c2 b4 46 44 0d ff 00 0d 00 ff ff ff ff a0 00 28 00 81 0e 00 7f 00 75 75 46 21 90 79 93 08 7d b3 7a a0 21 f5 2c f5 9b 7d bc 88 0d ff 00 02 03 00 02 22 06 02 10 30 fb 13 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 7f 00 46 c1 f5 84 9d c1 f5 84 98 08 96 77 9d 6b f4 95 92 21 98 b3 7a 5d f0 db f2 b4 08 21 f0 d1 e3 a0 cd e1 9d 46 21 86 be 7e bb 08 53 50 50 4a f1 e1 e2 81 f5 80 ba 46 0d ff 00 0d 00 ff ff ff ff c0 00 28 00,13d96eca51cb6e46e8918c14a1817631b1b4891ab3a2bc53178eec7bf67a3289,7cba358ed6900fb01dc302e115eee952adf2b8d227f5fd75693617a18f96e8d5,22 06 03 10 30 1e 12 0d,ff ff ff ff c0 00 28 00,06 03 10 1E 12 0D 00 FF FF FF FF 00 00 0E 00 00 F1 F1 F0 F3 08 F5 F5 F0 F0 F0 F0 F0 08 F0 F2 F0 F3 F2 F2 08 F0 F1 F2 0D FF 00 02 02 05 00 05 00 00 0F 00 05 00 06 00 00 0F 00 10 14 03 00 02 06 01 10 F5 12 0D 00 FF FF FF FF 00 00 0E 00 00 08 F5 F5 F0 F0 F0 F0 F0 08 F3 F2 F2 08 F3 F1 F5 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 08 F2 F0 09 0E 00 00 08 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 08 F5 F5 0D FF 00 02 03 00 02 06 02 10 13 0D 00 FF FF FF FF 00 00 0E 00 00 F5 F5 08 F4 F0 F2 08 F0 08 F1 F5 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x02112002,0x2000,2,0x00531B76,0x02E6,0x00531B7A,4,between_messages,SCN_00120000_00740000_0018,SCN_00120000_00740000_0019,0d 00 ff ff,676b67168b7387cb93621f2701c61c4cfc71c63afe457ec4d1e0c17daeacec1e,e5114bd47b3c5e979a88876ee7f086231103ef978d6d3692d31f6a6879314dfb,0d 00 ff ff,0d 00 ff ff,0D 00 FF FF
