id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
ITEM_0011_NAME,ITEM,key_item,GR3.MDZ,GR3.MDT,ITEM_RECORD_0011,,0,0xDA12,0x000EE4,D6 EB A6 C9 E7 CC C4 C9,フライトユニット,플라이트 유닛,84 F7 66 6B D2 20 A8 B7 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0215_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0215,,0,0xDDF9,0x002864,25 F2 4E F9 80 B5 F0,天佑の剣,천우의 검,4D F9 83 75 20 E5 F3,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0215_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0215,,1,0xFA29,0x002870,32 F1 33 F1 32 F0 60 F3 E2 F3 5E EE F3 4A F3 5F B9 F5 9E 9D 80 F1 81 F1 82 F1 7C B5 F0,武器／何故か幸運が訪れる不思議な剣,무기／왠지 행운을 불러오는 신비한 검,97 6D 32 F0 65 F6 6F 20 A5 E9 A1 20 95 F2 A6 90 73 20 B0 98 7A 20 E5 F3,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0216_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0216,,0,0xDE01,0x002884,B2 EB C8 A5 A8 BB,グラディウス,글라디우스,86 F6 66 D7 83 BC,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0216_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0216,,1,0xFA5B,0x002890,32 F1 33 F1 32 F0 B5 F0 DC F0 5F 51 F3 62 7C 75 78 57 9D BE F1 B5 F0,武器／剣先が鋭くなっている短剣,무기／검끝이 날카롭게 벼려진 단검,97 6D 32 F0 E5 F3 EE F6 6B 20 AF A5 F4 9F F8 68 20 7B F9 AB C5 20 C7 F7 E5 F3,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0217_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0217,,0,0xDE08,0x0028A4,D6 EE A6 E1 BF 27 CA,フレイムソード,플레임 소드,84 F7 8E F8 C7 F8 20 B4 30 F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0217_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0217,,1,0xFA7D,0x0028B0,32 F1 33 F1 32 F0 E6 F1 80 C7 F1 C8 F1 7D 9A 75 78 30 F1 9B 9E 72 4A F0 4B F0 80 B5 F0,武器／炎の精霊によって作られた魔法の剣,무기／불의 정령이 만든 마법의 검,97 6D 32 F0 95 F2 75 20 93 98 F8 6B 20 55 CD 20 5C 78 F9 75 20 E5 F3,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0218_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0218,,0,0xDE10,0x0028C4,D7 EF 27 CA BF 27 CA,ブロードソード,브로드 소드,6F F3 79 30 F8 20 B4 30 F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0218_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0218,,1,0xFAC2,0x0028D0,32 F1 33 F1 32 F0 96 F2 5F EF F3 62 78 61 F0 7D 79 94 3A F3 57 96 6C 57 B5 F0,武器／幅が広くて誰にでも扱いやすい剣,무기／폭이 넓어 누구나 다루기 쉬운 검,97 6D 32 F0 DF F6 6B 20 5A F7 69 20 87 F7 9D 50 20 72 A6 F8 6D 20 B1 F7 E9 20 E5 F3,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0219_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0219,,0,0xDE18,0x0028E4,B9 E8 C4 B1 D7 EE 27 CA,ショックブレード,쇼크 블레이드,80 F7 44 F7 20 79 F3 8E F8 6B 30 F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0219_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0219,,1,0xFAE7,0x0028F0,32 F1 33 F1 32 F0 C9 F0 7D 93 F2 9E 72 86 F1 A1 95 F1 96 F1 68 6E 9D 8C F3 4D F1 7C B5 F0,武器／刃に触れた者を麻痺させる危険な剣,무기／칼날에 닿은 자를 마비시키는 위험한 검,97 6D 32 F0 41 F5 AF 7D 20 D0 F7 5D 20 81 87 20 5C 98 88 C1 73 20 3F F7 25 F1 7A 20 E5 F3,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0220_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0220,,0,0xDE21,0x002904,BB E3 27 ED BF 27 CA,スモールソード,스몰 소드,BC 2B F9 20 B4 30 F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0220_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0220,,1,0xFB1E,0x002910,32 F1 33 F1 32 F0 70 80 DB F0 80 DE F2 9C 91 F5 78 F1 7D 41 F0 68 7C B5 F0,武器／その名の通り非常に小さな剣,무기／이름 그대로 매우 작은 검,97 6D 32 F0 6B B2 F8 20 63 8D 79 20 D0 F8 83 20 49 F9 5D 20 E5 F3,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0221_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0221,,0,0xDE29,0x002924,B0 E4 EA D7 ED BF 27 CA,ギャンブルソード,갬블 소드,73 F3 79 F3 20 B4 30 F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0221_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0221,,1,0xFB41,0x002930,32 F1 33 F1 32 F0 7B F1 78 5F 4A F3 32 F3 6E 7C 8C F3 4D F1 7C A9 F1 9C 80 6C 9D B5 F0,武器／全てが運任せな危険な香りのする剣,무기／모든 것을 운에 맡기는 위험한 냄새의 검,97 6D 32 F0 B2 CD 20 53 A1 20 E9 7D 20 CC F8 6D 73 20 3F F7 25 F1 7A 20 4F F7 40 F6 75 20 E5 F3,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0222_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0222,,0,0xDE32,0x002944,A6 B9 BB 80 EB F0 20 F1,イシスの戦杖,이시스의 전투 지팡이,6B 88 BC 75 20 BB 64 F2 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0222_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0222,,1,0xFB7B,0x002950,32 F1 33 F1 32 F0 D3 F1 67 F6 5F 54 F0 E9 F0 6A 78 57 72 EB F0 57 80 72 93 80 20 F1,武器／神々が使用していた戦いのための杖,무기／신들이 전투에 사용하던 지팡이,97 6D 32 F0 B0 85 6B 20 BB 64 F2 7D 20 7E A7 F6 61 D7 F7 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0223_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0223,,0,0xDE3B,0x002964,E7 F1 C8 F1 80 20 F1,聖霊の杖,성령의 지팡이,D6 98 F8 75 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0223_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0223,,1,0xFBA3,0x002970,32 F1 33 F1 32 F0 55 90 72 80 C7 F1 C8 F1 80 85 F0 5F 7F F4 75 72 20 F1,武器／あまたの精霊の力が宿った杖,무기／수많은 정령의 힘이 깃든 지팡이,97 6D 32 F0 8B C3 F8 5D 20 93 98 F8 75 20 85 F7 6B 20 A3 F6 CD 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0224_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0224,,0,0xDE43,0x002984,D2 F1 90 F2 80 20 F1,光帝の杖,광제의 지팡이,45 F6 AA 75 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0224_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0224,,1,0xFBEB,0x002990,32 F1 33 F1 32 F0 E7 F1 7C 9D D2 F1 A1 A4 F2 6C 9D 80 F1 81 F1 82 F1 7C 20 F1,武器／聖なる光を発する不思議な杖,무기／성스러운 빛을 내는 신비한 지팡이,97 6D 32 F0 D6 BC A6 E9 20 2B F4 A1 20 99 73 20 B0 98 7A 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0225_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0225,,0,0xDE4B,0x0029A4,24 F6 85 F0 80 20 F1,<24F6>力の杖,힘의 지팡이,85 F7 75 20 6F DD F4 6B,,[],REVIEW_1,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,원문 codebook 미해독 토큰을 포함한 이름; 중앙 검토 필요
ITEM_0226_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0226,,0,0xDE53,0x0029C4,B6 F4 79 F0 91 80 20 F1,星読みの杖,별읽기의 지팡이,7E F9 BC F8 6D 75 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0226_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0226,,1,0xFC1C,0x0029D0,32 F1 33 F1 32 F0 B6 F4 67 F6 80 97 F3 60 5F C7 F1 D3 F1 A1 7A 61 6C 90 6C,武器／星々の輝きが精神をとぎすます,무기／별빛이 정신을 맑게 하는 지팡이,97 6D 32 F0 7E F9 2B F4 6B 20 93 B0 A1 20 C5 F8 68 20 61 73 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0227_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0227,,0,0xDE5C,0x0029E4,CE F2 D3 F1 80 20 F1,鳴神の杖,명신의 지팡이,E5 B0 75 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0227_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0227,,1,0xFC5F,0x0029F0,32 F1 33 F1 32 F0 75 F2 2E F1 80 85 F0 5F DF F0 6B 9B 9E 72 20 F1,武器／雷竜の力が封じられた杖,무기／뇌룡의 힘이 봉인된 지팡이,97 6D 32 F0 81 F7 A5 F8 75 20 85 F7 6B 20 7E F1 8C EE F7 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0228_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0228,,0,0xDE64,0x002A04,D1 C9 ED EF C4 CA,バトルロッド,배틀 로드,72 F9 3D F3 20 79 30 F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0228_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0228,,1,0xFCA6,0x002A10,32 F1 33 F1 32 F0 20 F1 80 DC F0 7D 55 9D 42 F0 60 7C C9 B4 79 36 F0 37 F0 6C 9D,武器／杖の先にある大きなトゲで攻撃する,무기／지팡이 끝의 큰 가시로 공격한다,97 6D 32 F0 6F DD F4 6B 20 EE F6 75 20 45 F7 20 4A 88 79 20 D8 F5 B3 F4 7A 72,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0229_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0229,,0,0xDE6B,0x002A24,EC EC BB 80 4A F0 20 F1,リリスの魔杖,릴리스의 마장,B7 F8 6A BC 75 20 5C 86,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0229_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0229,,1,0xFCCC,0x002A30,32 F1 33 F1 32 F0 79 F1 62 80 C7 F1 D3 F1 A1 7A 9C 66 7D 6A 72 22 F3 6A 57 20 F1,武器／多くの精神をとりこにした怪しい杖,무기／많은 정신을 사로잡은 수상한 지팡이,97 6D 32 F0 C3 F8 5D 20 93 B0 A1 20 7E 79 5D F9 5D 20 8B BD 7A 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0230_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0230,,0,0xDE74,0x002A44,A8 A5 B8 27 CA BB C1 C4 D6,ウィザードスタッフ,위저드 스태프,3F F7 7B 30 F8 20 BC D3 F8 6E F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0230_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0230,,1,0xFCF8,0x002A50,32 F1 33 F1 32 F0 35 F1 42 F0 7C 4A F0 85 F0 A1 56 F1 96 F2 6C 9D 72 93 80 20 F1,武器／強大な魔力を増幅するための杖,무기／강대한 마력을 증폭하기 위한 지팡이,97 6D 32 F0 8C F2 8D 7A 20 5C 93 F8 A1 20 5F F5 DF F6 61 6D 20 3F F7 7A 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0231_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0231,,0,0xDE7E,0x002A64,BD F0 CA F2 80 20 F1,凍結の杖,동결의 지팡이,E7 F7 B7 F4 75 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0231_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0231,,1,0xFD27,0x002A70,32 F1 33 F1 32 F0 DC F0 20 F5 7D E4 F1 9E F3 7D DA F2 64 7C 57 23 F2 80 76 57 72 20 F1,武器／先端に永久に溶けない氷のついた杖,무기／끝에 영원히 녹지 않는 얼음이 달린 지팡이,97 6D 32 F0 EE F6 7D 20 63 F4 30 F7 D5 20 69 F7 6F 20 AE 73 20 5E F0 B1 6B 20 C9 F7 B6 F8 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0232_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0232,,0,0xDE86,0x002A84,BF 27 B7 EC 27 BB C1 C4 D6,ソーサリースタッフ,소서리 스태프,B4 6C 6A 20 BC D3 F8 6E F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0232_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0232,,1,0xFD75,0x002A90,32 F1 33 F1 32 F0 4A F0 85 F0 BD F2 87 F0 80 72 93 7D E9 F0 57 9D 20 F1,武器／魔力向上のために用いる杖,무기／마력을 높이기 위해 사용하는 지팡이,97 6D 32 F0 5C 93 F8 A1 20 7B F7 6B 6D 20 3F F7 74 20 7E A7 F6 61 73 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0233_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0233,,0,0xDE90,0x002AA4,A4 A6 A4 EA EF C4 CA,アイアンロッド,아이언 로드,70 6B 8A F9 20 79 30 F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0233_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0233,,1,0xFDA1,0x002AB0,32 F1 33 F1 32 F0 EA F0 79 30 F1 9B 9E 72 C3 E8 C4 C9 36 F1 57 20 F1,武器／鉄で作られたチョット重い杖,무기／철로 만들어 조금 무거운 지팡이,97 6D 32 F0 51 F9 79 20 55 85 69 20 CE C7 20 97 6E E9 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0234_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0234,,0,0xDE98,0x002AC4,E2 A6 BA BB C1 C4 D6,メイジスタッフ,메이지 스태프,E7 F8 6B 6F 20 BC D3 F8 6E F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0234_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0234,,1,0xFDC3,0x002AD0,32 F1 33 F1 32 F0 4A F0 82 F4 53 F4 5F C7 F1 D3 F1 D7 F2 BC F2 7D E9 F0 57 72 20 F1,武器／魔術師が精神集中に用いた杖,무기／마술사가 정신을 집중할 때 쓰던 지팡이,97 6D 32 F0 5C 9A F7 7E 4A 20 93 B0 A1 20 6B F6 E5 F4 AD 20 C4 20 96 F8 D7 F7 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0235_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0235,,0,0xDEA0,0x002AE4,D6 EE A6 E1 EF C4 CA,フレイムロッド,플레임 로드,84 F7 8E F8 C7 F8 20 79 30 F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0235_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0235,,1,0xFDF3,0x002AF0,32 F1 33 F1 32 F0 E7 F1 C6 F0 5F BC F1 5B 6D 6A F5 5B 68 5E 9D 80 F1 81 F1 82 F1 7C 20 F1,武器／聖火が絶えず燃えさかる不思議な杖,무기／성화가 끊임없이 타오르는 신비한 지팡이,97 6D 32 F0 D6 79 F4 4A 20 E2 F6 C7 F8 91 6B 20 E8 F7 90 C8 73 20 B0 98 7A 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0236_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0236,,0,0xDEA8,0x002B04,A9 F1 B3 F0 80 E8 F2 75 66,香木の根っこ,향목 뿌리,A4 F9 27 F9 20 57 F5 6A,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0236_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0236,,1,0xFE39,0x002B10,32 F1 33 F1 32 F0 96 6C 9B 5E 7C A9 F1 9C A1 A4 F2 6C 9D 96 F6 6A 80 20 F1,武器／やすらかな香りを発する癒しの杖,무기／평온한 향기를 내는 치유의 지팡이,97 6D 32 F0 7C F6 EC F4 7A 20 A4 F9 6D 87 20 99 73 20 3F F3 A8 75 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0237_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0237,,0,0xDEB2,0x002B24,57 96 6A 80 20 F1,いやしの杖,치유의 지팡이,3F F3 A8 75 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0237_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0237,,1,0xFE80,0x002B30,32 F1 33 F1 32 F0 57 96 6A 80 85 F0 5F 7F F4 9D 80 F1 81 F1 82 F1 7C 20 F1,武器／いやしの力が宿る不思議な杖,무기／치유의 힘이 깃든 신비한 지팡이,97 6D 32 F0 3F F3 A8 75 20 85 F7 6B 20 A3 F6 CD 20 B0 98 7A 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0238_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0238,,0,0xDEB9,0x002B44,92 F3 9C 80 20 F1,祈りの杖,기도의 지팡이,6D 4E 75 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0238_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0238,,1,0xFEC2,0x002B50,32 F1 33 F1 32 F0 D3 F1 2B F2 5F 64 5F 9E A1 A5 F5 59 47 F0 7D 54 F0 59 20 F1,武器／神官がけがれを払う時に使う杖,무기／성직자가 부정을 씻을 때 사용하는 지팡이,97 6D 32 F0 D6 9D F5 81 4A 20 A4 93 A1 20 BA F8 A1 20 C4 20 7E A7 F6 61 73 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0239_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0239,,0,0xDEC0,0x002B64,84 80 60 80 20 F1,ひのきの杖,편백나무 지팡이,7A F6 73 F9 50 97 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0239_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0239,,1,0xFEEE,0x002B70,32 F1 33 F1 32 F0 A8 F5 66 5B 81 51 F1 57 5F 72 73 80 B3 F0 80 20 F1,武器／聞こえは良いがただの木の杖,무기／듣기 좋은 이름이지만 평범한 나무 지팡이,97 6D 32 F0 34 F8 6D 20 BA 5D 20 6B B2 F8 6B 6F 55 20 7C F6 77 F9 7A 20 50 97 20 6F DD F4 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0240_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0240,,0,0xDEC7,0x002B84,D9 ED BC BB D2 A6 B1,ヘルズスパイク,헬즈 스파이크,65 F2 44 F5 20 BC 57 F4 6B 44 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0240_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0240,,1,0xFF17,0x002B90,32 F1 33 F1 32 F0 CD F0 D3 F1 80 29 F4 45 F3 5F 3A F0 A1 5B F2 D9 F1 36 F6 7D AE F0 9D EA F0 73 F7,武器／死神の刻印が敵を黄泉路に送る鉄球,무기／사신의 낙인이 적을 저승길로 보내는 철구,97 6D 32 F0 7E B0 75 20 2A F7 8C 6B 20 41 F0 A1 20 7B 2E F8 9C F6 79 20 89 99 73 20 51 F9 9D,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0241_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0241,,0,0xDECF,0x002BA4,EB B9 27 B1 D0 EA DF 27,ラシークハンマー,라시크 해머,66 88 44 F7 20 74 E0 F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0241_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0241,,1,0xFF51,0x002BB0,32 F1 33 F1 32 F0 3D F3 80 86 F2 C1 F3 5F 54 F0 75 72 7A DA F0 5B 9B 9E 9D EA F0 73 F7,武器／闇の暴君が使ったと伝えられる鉄球,무기／어둠의 폭군이 사용했다고 전해지는 철구,97 6D 32 F0 69 28 F8 75 20 DF F6 ED 6B 20 7E A7 F6 BF 72 43 20 BB 74 6F 73 20 51 F9 9D,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0242_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0242,,0,0xDED8,0x002BC4,E3 27 CC EA B2 BB C1 27,モーニングスター,모닝스타,B2 BA F7 BC E8 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0242_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0242,,1,0xFF8D,0x002BD0,32 F1 33 F1 32 F0 EA F0 48 F1 5F 44 F2 79 4F F9 5F 75 72 EA F0 73 F7,武器／鉄球が鎖で繋がった鉄球,무기／철구를 사슬로 연결한 무기,97 6D 32 F0 51 F9 9D 87 20 7E D8 F7 79 20 83 F3 B7 F4 7A 20 97 6D,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0243_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0243,,0,0xDEE1,0x002BE4,D7 EB C4 CA D0 EA DF 27,ブラッドハンマー,블러드 해머,79 F3 A6 30 F8 20 74 E0 F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0243_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0243,,1,0xFFAF,0x002BF0,32 F1 33 F1 32 F0 81 F2 9A F6 9B 9E 72 D1 F6 90 A0 6A 60 EA F0 73 F7,武器／血塗られた忌まわしき鉄球,무기／피로 물든 불길한 철구,97 6D 32 F0 C9 79 20 EA CD 20 95 F2 9C F6 7A 20 51 F9 9D,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0244_NAME,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0244,,0,0xDEEA,0x002C04,D1 BB C1 27 D6 EE A6 ED,バスターフレイル,버스터 플레일,B3 BC 44 F9 20 84 F7 8E F8 92,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0244_DESC,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0244,,1,0xFFE9,0x002C10,32 F1 33 F1 32 F0 36 F0 37 F0 A1 36 F1 C2 F2 6A 72 36 F1 57 EA F0 73 F7,武器／攻撃を重視した重い鉄球,무기／공격을 중시해 만든 무거운 철구,97 6D 32 F0 D8 F5 B3 F4 A1 20 E5 F4 88 74 20 55 CD 20 97 6E E9 20 51 F9 9D,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
