id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,opcode,command_argument,command_raw_hex,header_record_offset,text_record_offset,end_record_offset,record_offset,record_ordinal,chunk_index,glyph_count,unresolved_glyph_count,speaker_evidence_status,speaker_source
NPC_D1_00450000_R00740000_O81_0090,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,89,0x00720dd7,0x00720dd2,a4 f3 de f2 88 21 4e b6 f6 8a 4f 93 ba 08 5d f0 7b f0 a0 90 f0 ba f1 88 7e bb 08 7f f1 c1 90 bb 88 8e 98 82 be bd 26 f5 7d f0 46 07 0e 00 e4 00 4d f4 84 f2 93 95 98 21 ab f5 aa f4 a0 ab f3 c1 08 a1 f0 9d 84 f1 92 c2 93 08 9e f1 bb 81 c1 21 84 f5 bd 92 b3 9d 9f 46 07 0e 00 e4 00 90 be 9c a0 9d 46 43 09 08 ae 82 a1 21 4d f4 84 f2 b0 99 08 ec f1 bb 9c 7e 95 92 43 08 ab f5 aa f4 a1 46 09 21 ab f5 aa f4 a1 db f1 8a 77 46 41 0d ff 00,"<G03C4>単さ<G0001><G002E>癒し<G002F>だよ
自分の無能さから
<G01FF>をそらさせてくれる<G04E6>手<G0026><CTRL:07 0E 00 E4 00><G043D><G02D4>だって<G0001>彼女の<G03CB>を
見に来たんだ
<G021E>らぎを<G0001>得るためにね<G0026><CTRL:07 0E 00 E4 00>それなのに<G0026>！<CTRL:09>
ぼくは<G0001><G043D><G02D4>まで
知らなかった！
彼女は<G0026><CTRL:09><G0001>彼女は美しい<G0026><G0021>",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 e4 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":228},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":43,""raw_hex"":""07 0e 00 e4 00"",""kind"":""INLINE_07"",""argument"":228},{""offset"":64,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":73,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":88,""raw_hex"":""07 0e 00 e4 00"",""kind"":""INLINE_07"",""argument"":228},{""offset"":100,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":101,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":112,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":121,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":128,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":141,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x00e4,81 0e 00 e4 00,0x00002c52,0x00002c57,0x00002ce7,0x0071e180,0,6,95,22,UNPROVEN,
NPC_D1_00450000_R00740000_O52_0011,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_52,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,10,0x00720e76,0x00720e71,46 a6 f0 8a 08 4b f5 8c 81 b0 8a 92 9f 46 0d ff 00,"<G0026>少し
<G050B>すぎましたね<G0026>",,UNASSIGNED,ヘクト,"[{""offset"":-5,""raw_hex"":""52 0e 00 3f 00"",""kind"":""MESSAGE_HEADER"",""opcode"":82,""argument"":63},{""offset"":4,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":14,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x52 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x52,0x003f,52 0e 00 3f 00,0x00002cf1,0x00002cf6,0x00002d07,0x0071e180,0,6,11,3,SUPPORTED,face_hect_01
NPC_D1_00450000_R00740000_O81_0091,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,90,0x00720ea1,0x00720e9c,77 b0 ab f5 aa f4 a1 21 ce 3b f0 db 9d 9c 95 98 08 d6 f0 8a b7 79 8a 98 77 bd 46 08 89 f0 67 f1 a0 ba 79 9c 21 ae 82 a0 a4 f1 c1 08 60 f7 c2 93 69 f2 99 a1 f0 89 f0 bf 8a 98 bd c2 93 46 0d ff 00,"いま彼女は<G0001>ガラスになって
復し<G0097>うしている<G0026>
下水のような<G0001>ぼくの心を
<G06C0>んだ眼で見下ろしてるんだ<G0026>",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 e4 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":228},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":43,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":62,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x00e4,81 0e 00 e4 00,0x00002d1c,0x00002d21,0x00002d62,0x0071e180,0,6,48,6,UNPROVEN,
NPC_D1_00450000_R00740000_O81_0092,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,91,0x00720f41,0x00720f3c,de f4 a1 62 f0 da f0 9c e3 f0 93 95 92 84 9b 9f 08 b4 79 21 3d f6 bb 9c 77 7e bb 76 f0 98 92 46 09 08 ce 3b f0 db 9d 9c 95 92 08 ae 82 a0 b7 f0 88 c2 93 ba 0d ff 00,"<G04CE>は大事な物だったけどね
もう<G0001><G05CD>らないから<G0126>てた<G0026><CTRL:09>
ガラスになった
ぼくの<G0167>さんだよ",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 e4 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":228},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":32,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":33,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":42,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":52,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x00e4,81 0e 00 e4 00,0x00002dbc,0x00002dc1,0x00002df8,0x0071e180,0,6,40,6,UNPROVEN,
NPC_D1_00450000_R00740000_O81_0093,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,92,0x00720fa4,0x00720f9f,98 f0 be 98 8a b0 7b 46 43 08 ae 82 a1 41 f2 bc f1 8a 92 c2 93 43 08 86 c2 9c eb f2 97 f2 99 c1 f1 80 6b f4 95 98 bd 08 24 f8 49 f4 aa f0 93 9c c2 98 46 43 0d ff 00,"壊れてしまえ<G0026>！
ぼくは破滅したんだ！
こんな世界で生き残ってる
彫刻家だなんて<G0026>！",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 e4 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":228},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":52,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x00e4,81 0e 00 e4 00,0x00002e1f,0x00002e24,0x00002e5b,0x0071e180,0,6,39,2,UNPROVEN,
NPC_D1_00450000_R00740000_O81_0094,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,93,0x00720ff5,0x00720ff0,b7 f0 88 c2 b4 08 2c f6 93 94 b4 21 2c f1 c1 f1 b4 21 54 f6 d7 f0 b4 46 08 ae 82 a0 91 f1 a7 f0 c1 74 f3 7b 98 08 42 f1 95 98 8a b0 95 92 07 0e 00 e4 00 75 bb b8 bd 24 f8 49 f4 ba bc 21 cd 3a f0 2b f0 cf 9c 08 9b c2 9c a4 f1 ba bc b4 60 f7 b1 e0 f0 95 92 08 d0 f2 9b f1 9c db f1 9d cb f4 8f f0 8a 92 c2 93 41 07 0e 00 e4 00 46 ae 82 93 84 7f 21 e6 f5 84 f2 08 90 f0 ba f1 99 21 ac f7 77 5d f0 7b f0 9a 08 d3 f5 bb 8a 98 7e 9c 80 b5 9c bb 9c 77 08 86 a0 ed f0 c2 93 eb f2 97 f2 99 46 0d ff 00,"<G0167>さんも
<G05BC>だちも<G0001>先生も<G0001>恋人も<G0026>
ぼくの頭上を<G0394>えて
行ってしまった<CTRL:07 0E 00 E4 00>あらゆる彫刻より<G0001>カンペキな
どんな心よりも<G06C0>み切った
<G0320>全な美に進化したんだ<G0021><CTRL:07 0E 00 E4 00><G0026>ぼくだけが<G0001><G05A6><G02D4>
無能で<G0001><G070C>い自分と
<G0593>らしてかなきゃならない
この死んだ世界で<G0026>",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 e4 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":228},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":37,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":46,""raw_hex"":""07 0e 00 e4 00"",""kind"":""INLINE_07"",""argument"":228},{""offset"":69,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":85,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":103,""raw_hex"":""07 0e 00 e4 00"",""kind"":""INLINE_07"",""argument"":228},{""offset"":119,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":134,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":148,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":161,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x00e4,81 0e 00 e4 00,0x00002e70,0x00002e75,0x00002f19,0x0071e180,0,6,110,18,UNPROVEN,
NPC_D1_00450000_R00740000_O81_0095,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,94,0x007210ee,0x007210e9,46 46 09 21 4e 23 f4 9b f1 4f 9c c2 93 9f 21 e1 f3 a1 09 08 ae 82 a1 21 92 93 08 db f1 8a 77 ed f0 a6 f1 92 94 c1 08 9f 92 b2 da f0 8a 7e 99 80 9c 77 46 0d ff 00,"<G0026><G0026><CTRL:09><G0001><G002E><G0413>全<G002F>なんだね<G0001>君は<CTRL:09>
ぼくは<G0001>ただ
美しい死者たちを
ねたむ事しかできない<G0026>",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 e4 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":228},{""offset"":2,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":18,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":19,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":51,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x00e4,81 0e 00 e4 00,0x00002f69,0x00002f6e,0x00002fa4,0x0071e180,0,6,39,9,UNPROVEN,
NPC_D1_00450000_R00740000_O81_0096,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,95,0x0072113e,0x00721139,46 9b 79 8a 98 21 ae 82 a1 08 d0 f2 9b f1 9c db f1 9d cb f4 8f f0 99 80 9c 77 46 08 8a f7 a2 f4 aa f0 99 75 bd 21 86 a0 ae 82 7f 46 0d ff 00,"<G0026>どうして<G0001>ぼくは
<G0320>全な美に進化できない<G0026>
<G06EA>術家である<G0001>このぼくが<G0026>",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 e4 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":228},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":44,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x00e4,81 0e 00 e4 00,0x00002fb9,0x00002fbe,0x00002fed,0x0071e180,0,6,34,7,UNPROVEN,
NPC_D1_00450000_R00740000_O81_0097,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,96,0x0072119b,0x00721196,37 f2 9e f4 a1 08 b4 a1 b6 22 f6 8a 98 3a f2 bb 8d 21 7e 46 0d ff 00,"聖獣は
もはや<G05B2>して<G028A>らず<G0001>か<G0026>",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 e5 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":229},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x00e5,81 0e 00 e5 00,0x00003016,0x0000301b,0x00003032,0x0071e180,0,6,15,4,UNPROVEN,
NPC_D1_00450000_R00740000_O81_0098,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,97,0x00721206,0x00721201,51 52 b4 f5 46 08 90 be 91 be 7f 08 51 52 a0 56 f5 c1 ad f1 95 98 92 46 07 0e 00 e5 00 a1 a1 95 21 4e ad f1 95 98 92 4f 7e 46 08 4d f4 8b b5 75 21 3f f4 b1 f0 a0 e8 f0 2c f5 8a 7e 08 6b f4 95 94 b5 77 9c 77 08 37 f2 9e f4 b4 b0 92 21 ed f0 8c ab 80 d2 f1 b3 88 0d ff 00,"12<G0574><G0026>
それ<G0071>れが
12の<G0516>を守ってた<G0026><CTRL:07 0E 00 E5 00>ははっ<G0001><G002E>守ってた<G002F>か<G0026>
<G043D>じゃあ<G0001>広場の石<G04EC>しか
残っちゃいない
聖獣もまた<G0001>死すべき<G0252>めさ",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 e5 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":229},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""07 0e 00 e5 00"",""kind"":""INLINE_07"",""argument"":229},{""offset"":42,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":60,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":69,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":87,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x00e5,81 0e 00 e5 00,0x00003081,0x00003086,0x000030e0,0x0071e180,0,6,63,14,UNPROVEN,
NPC_D1_00450000_R00740000_O81_0099,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,98,0x0072127d,0x00721278,c5 f0 87 f1 93 ba 08 48 f3 9d 80 f3 7f 75 bd 44 0d ff 00,"<G0175><G0207>だよ
<G0368>に何がある？",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 e5 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":229},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":16,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x00e5,81 0e 00 e5 00,0x000030f8,0x000030fd,0x00003110,0x0071e180,0,6,11,3,UNPROVEN,
NPC_D1_00450000_R00740000_O12_0010,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_12,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,9,0x0072129f,0x0072129a,75 a0 21 b4 8a 7e 8a 98 46 08 90 a0 7d c5 f0 87 f1 9d 08 21 f0 c6 cc 3c f0 3a f0 c1 48 f1 82 aa f4 a0 59 f1 7f 08 9c f4 c2 99 77 b0 8e c2 7e 46 44 0d ff 00,"あの<G0001>もしかして<G0026>
そのお<G0175><G0207>に
バイオリンを弾く女の子が
<G048C>んでいませんか<G0026>？",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""12 0e 00 19 00"",""kind"":""MESSAGE_HEADER"",""opcode"":18,""argument"":25},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":37,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":49,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x12 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x12,0x0019,12 0e 00 19 00,0x0000311a,0x0000311f,0x00003153,0x0071e180,0,6,37,6,SUPPORTED,face_alfina_14
NPC_D1_00450000_R00740000_O81_0100,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,99,0x007212e2,0x007212dd,bb f0 9d 9c bd 9c bb 21 42 f1 84 a2 77 77 08 46 9b 79 8e 21 86 a0 56 f5 8b b5 08 75 c2 92 bb c3 f0 a7 f0 d7 f0 7f 08 42 f1 82 28 f3 9c c2 98 21 48 f3 9d 90 f0 77 46 0d ff 00,"気になるなら<G0001>行けばいい
<G0026>どうせ<G0001>この<G0516>じゃ
あんたら地上人が
行く<G0348>なんて<G0001><G0368>に無い<G0026>",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 e5 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":229},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":55,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x00e5,81 0e 00 e5 00,0x0000315d,0x00003162,0x0000319c,0x0071e180,0,6,42,8,UNPROVEN,
NPC_D1_00450000_R00740000_O81_0101,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,100,0x00721383,0x0072137e,51 52 b4 f5 46 08 90 be 91 be 7f 08 51 52 a0 56 f5 c1 ad f1 95 98 92 46 07 0e 00 e5 00 a1 a1 95 21 4e ad f1 95 98 92 4f 7e 46 08 4d f4 8b b5 75 21 3f f4 b1 f0 a0 e8 f0 2c f5 8a 7e 08 6b f4 95 94 b5 77 9c 77 08 37 f2 9e f4 b4 b0 92 21 ed f0 8c ab 80 d2 f1 b3 88 0d ff 00,"12<G0574><G0026>
それ<G0071>れが
12の<G0516>を守ってた<G0026><CTRL:07 0E 00 E5 00>ははっ<G0001><G002E>守ってた<G002F>か<G0026>
<G043D>じゃあ<G0001>広場の石<G04EC>しか
残っちゃいない
聖獣もまた<G0001>死すべき<G0252>めさ",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 e5 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":229},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""07 0e 00 e5 00"",""kind"":""INLINE_07"",""argument"":229},{""offset"":42,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":60,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":69,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":87,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x00e5,81 0e 00 e5 00,0x000031fe,0x00003203,0x0000325d,0x0071e180,0,6,63,14,UNPROVEN,
NPC_D1_00450000_R00740000_O81_0102,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,101,0x007213fa,0x007213f5,c5 f0 87 f1 93 ba 08 48 f3 9d 80 f3 7f 75 bd 44 0d ff 00,"<G0175><G0207>だよ
<G0368>に何がある？",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 e5 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":229},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":16,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x00e5,81 0e 00 e5 00,0x00003275,0x0000327a,0x0000328d,0x0071e180,0,6,11,3,UNPROVEN,
NPC_D1_00450000_R00740000_O12_0011,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_12,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,10,0x0072141c,0x00721417,75 a0 21 b4 8a 7e 8a 98 46 08 90 a0 7d c5 f0 87 f1 9d 08 21 f0 c6 cc 3c f0 3a f0 c1 48 f1 82 aa f4 a0 59 f1 7f 08 9c f4 c2 99 77 b0 8e c2 7e 46 44 0d ff 00,"あの<G0001>もしかして<G0026>
そのお<G0175><G0207>に
バイオリンを弾く女の子が
<G048C>んでいませんか<G0026>？",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""12 0e 00 19 00"",""kind"":""MESSAGE_HEADER"",""opcode"":18,""argument"":25},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":37,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":49,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x12 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x12,0x0019,12 0e 00 19 00,0x00003297,0x0000329c,0x000032d0,0x0071e180,0,6,37,6,SUPPORTED,face_alfina_14
NPC_D1_00450000_R00740000_O81_0103,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00450000.MDZ,DATA/00450000.MDT,0x00740000,00450000,102,0x0072145f,0x0072145a,bb f0 9d 9c bd 9c bb 21 42 f1 84 a2 77 77 08 46 9b 79 8e 21 86 a0 56 f5 8b b5 08 75 c2 92 bb c3 f0 a7 f0 d7 f0 7f 08 42 f1 82 28 f3 9c c2 98 21 48 f3 9d 90 f0 77 46 0d ff 00,"気になるなら<G0001>行けばいい
<G0026>どうせ<G0001>この<G0516>じゃ
あんたら地上人が
行く<G0348>なんて<G0001><G0368>に無い<G0026>",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 e5 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":229},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":55,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x00e5,81 0e 00 e5 00,0x000032da,0x000032df,0x00003319,0x0071e180,0,6,42,8,UNPROVEN,
