id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
ITEM_0554_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0554,,2,0x11D68,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 32,装備制限：スキルレベル2,장비제한：스킬 레벨 2,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0555_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0555,,1,0x11D8B,,4E F0 69 F6 69 F6 20 7E F0 69 F6,技☆☆　体☆,기술☆☆ 신체☆,6D 9A F7 69 F6 69 F6 20 B0 53 F0 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0555_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0555,,2,0x11D97,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 32,装備制限：スキルレベル2,장비제한：스킬 레벨 2,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0556_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0556,,1,0x11DBA,,84 F1 69 F6 20 7E F0 69 F6 69 F6,心☆　体☆☆,마음☆ 신체☆☆,5C B1 69 F6 20 B0 53 F0 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0556_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0556,,2,0x11DC6,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 32,装備制限：スキルレベル2,장비제한：스킬 레벨 2,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0557_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0557,,1,0x11DE7,,84 F1 69 F6 69 F6 69 F6,心☆☆☆,마음☆☆☆,5C B1 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0557_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0557,,2,0x11DF0,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 34,装備制限：スキルレベル4,장비제한：스킬 레벨 4,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0558_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0558,,1,0x11E11,,4E F0 69 F6 69 F6 69 F6,技☆☆☆,기술☆☆☆,6D 9A F7 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0558_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0558,,2,0x11E1A,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 34,装備制限：スキルレベル4,장비제한：스킬 레벨 4,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0559_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0559,,1,0x11E3B,,7E F0 69 F6 69 F6 69 F6,体☆☆☆,신체☆☆☆,B0 53 F0 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0559_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0559,,2,0x11E44,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 34,装備制限：スキルレベル4,장비제한：스킬 레벨 4,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0560_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0560,,1,0x11E6D,,7B F1 69 F6 69 F6,全☆☆,전체☆☆,BB 53 F0 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0560_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0560,,2,0x11E74,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 35,装備制限：スキルレベル5,장비제한：스킬 레벨 5,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0561_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0561,,1,0x11E98,,84 F1 69 F6 69 F6 69 F6 20 4E F0 69 F6 69 F6,心☆☆☆　技☆☆,마음☆☆☆ 기술☆☆,5C B1 69 F6 69 F6 69 F6 20 6D 9A F7 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0561_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0561,,2,0x11EA8,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 36,装備制限：スキルレベル6,장비제한：스킬 레벨 6,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0562_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0562,,1,0x11ECC,,4E F0 69 F6 69 F6 69 F6 20 7E F0 69 F6 69 F6,技☆☆☆　体☆☆,기술☆☆☆ 신체☆☆,6D 9A F7 69 F6 69 F6 69 F6 20 B0 53 F0 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0562_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0562,,2,0x11EDC,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 36,装備制限：スキルレベル6,장비제한：스킬 레벨 6,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0563_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0563,,1,0x11F00,,84 F1 69 F6 69 F6 20 7E F0 69 F6 69 F6 69 F6,心☆☆　体☆☆☆,마음☆☆ 신체☆☆☆,5C B1 69 F6 69 F6 20 B0 53 F0 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0563_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0563,,2,0x11F10,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 36,装備制限：スキルレベル6,장비제한：스킬 레벨 6,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0564_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0564,,1,0x11F33,,84 F1 69 F6 69 F6 69 F6 20 4E F0 69 F6 20 7E F0 69 F6 69 F6,心☆☆☆　技☆　体☆☆,마음☆☆☆ 기술☆ 신체☆☆,5C B1 69 F6 69 F6 69 F6 20 6D 9A F7 69 F6 20 B0 53 F0 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0564_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0564,,2,0x11F48,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 37,装備制限：スキルレベル7,장비제한：스킬 레벨 7,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 37,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0565_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0565,,1,0x11F6B,,84 F1 69 F6 69 F6 20 4E F0 69 F6 69 F6 69 F6 20 7E F0 69 F6,心☆☆　技☆☆☆　体☆,마음☆☆ 기술☆☆☆ 신체☆,5C B1 69 F6 69 F6 20 6D 9A F7 69 F6 69 F6 69 F6 20 B0 53 F0 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0565_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0565,,2,0x11F80,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 37,装備制限：スキルレベル7,장비제한：스킬 레벨 7,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 37,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0566_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0566,,1,0x11FA3,,84 F1 69 F6 20 4E F0 69 F6 69 F6 20 7E F0 69 F6 69 F6 69 F6,心☆　技☆☆　体☆☆☆,마음☆ 기술☆☆ 신체☆☆☆,5C B1 69 F6 20 6D 9A F7 69 F6 69 F6 20 B0 53 F0 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0566_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0566,,2,0x11FB8,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 37,装備制限：スキルレベル7,장비제한：스킬 레벨 7,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 37,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0567_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0567,,1,0x11FE4,,84 F1 69 F6 69 F6 69 F6 20 4E F0 69 F6 69 F6 69 F6,心☆☆☆　技☆☆☆,마음☆☆☆ 기술☆☆☆,5C B1 69 F6 69 F6 69 F6 20 6D 9A F7 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0567_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0567,,2,0x11FF6,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 38,装備制限：スキルレベル8,장비제한：스킬 레벨 8,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0568_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0568,,1,0x12022,,4E F0 69 F6 69 F6 69 F6 20 7E F0 69 F6 69 F6 69 F6,技☆☆☆　体☆☆☆,기술☆☆☆ 신체☆☆☆,6D 9A F7 69 F6 69 F6 69 F6 20 B0 53 F0 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0568_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0568,,2,0x12034,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 38,装備制限：スキルレベル8,장비제한：스킬 레벨 8,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0569_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0569,,1,0x12060,,84 F1 69 F6 69 F6 69 F6 20 7E F0 69 F6 69 F6 69 F6,心☆☆☆　体☆☆☆,마음☆☆☆ 신체☆☆☆,5C B1 69 F6 69 F6 69 F6 20 B0 53 F0 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0569_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0569,,2,0x12072,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 38,装備制限：スキルレベル8,장비제한：스킬 레벨 8,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0570_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0570,,1,0x1209C,,84 F1 69 F6 69 F6 69 F6 20 4E F0 69 F6 69 F6 69 F6 20 7E F0 69 F6 69 F6 69 F6,心☆☆☆　技☆☆☆　体☆☆☆,마음☆☆☆ 기술☆☆☆ 신체☆☆☆,5C B1 69 F6 69 F6 69 F6 20 6D 9A F7 69 F6 69 F6 69 F6 20 B0 53 F0 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0570_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0570,,2,0x120B7,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 31 30,装備制限：スキルレベル10,장비제한：스킬 레벨 10,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 31 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0571_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0571,,1,0x120E2,,84 F1 69 F6 69 F6 69 F6 20 4E F0 69 F6 69 F6 69 F6 20 7E F0 69 F6 69 F6 69 F6,心☆☆☆　技☆☆☆　体☆☆☆,마음☆☆☆ 기술☆☆☆ 신체☆☆☆,5C B1 69 F6 69 F6 69 F6 20 6D 9A F7 69 F6 69 F6 69 F6 20 B0 53 F0 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0571_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0571,,2,0x120FD,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 31 30,装備制限：スキルレベル10,장비제한：스킬 레벨 10,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 31 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0601_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0601,,1,0x1211C,,C6 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6,火属性ダメージ　威力☆☆,불속성 피해 위력☆☆,95 F2 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0602_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0602,,1,0x12143,,C6 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6,火属性ダメージ　威力☆☆☆,불속성 피해 위력☆☆☆,95 F2 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0603_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0603,,1,0x12173,,C6 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6 69 F6,火属性ダメージ　威力☆☆☆☆☆,불속성 피해 위력☆☆☆☆☆,95 F2 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0604_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0604,,1,0x1219D,,C6 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6 69 F6,火属性ダメージ　威力☆☆☆☆☆,불속성 피해 위력☆☆☆☆☆,95 F2 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0605_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0605,,1,0x121C9,,C6 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6,火属性ダメージ　威力☆☆,불속성 피해 위력☆☆,95 F2 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0606_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0606,,1,0x121EF,,C6 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6,火属性ダメージ　威力☆☆☆☆,불속성 피해 위력☆☆☆☆,95 F2 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0607_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0607,,1,0x12219,,C6 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6 69 F6,火属性ダメージ　威力☆☆☆☆☆,불속성 피해 위력☆☆☆☆☆,95 F2 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0608_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0608,,1,0x12248,,C6 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6,火属性ダメージ　威力☆☆☆☆☆☆☆☆☆,불속성 피해 위력☆☆☆☆☆☆☆☆☆,95 F2 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0609_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0609,,1,0x12285,,C6 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6,火属性ダメージ　威力☆☆☆☆☆☆☆☆,불속성 피해 위력☆☆☆☆☆☆☆☆,95 F2 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0610_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0610,,1,0x122BB,,2D F0 B2 F1 47 F0 AA F2 20 36 F0 37 F0 A1 A4 C4 D8 6C 9D,一定時間　攻撃をアップする,일정 시간 공격력 상승,92 93 20 88 A9 F0 20 D8 F5 B3 F4 93 F8 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0611_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0611,,1,0x122E4,,51 F5 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6,土属性ダメージ　威力☆☆,땅속성 피해 위력☆☆,56 F8 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0612_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0612,,1,0x1230E,,51 F5 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6,土属性ダメージ　威力☆☆☆☆,땅속성 피해 위력☆☆☆☆,56 F8 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0613_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0613,,1,0x12340,,51 F5 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6 69 F6,土属性ダメージ　威力☆☆☆☆☆,땅속성 피해 위력☆☆☆☆☆,56 F8 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0614_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0614,,1,0x1236B,,51 F5 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6,土属性ダメージ　威力☆,땅속성 피해 위력☆,56 F8 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0614_EFFECT_2,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0614,,2,0x1237D,,9B F2 AE F1 BC F0 C2 F0 2B CB F0,追加効果：毒,추가효과：독,63 F2 4A CA F4 EC F5 2B E0 F7,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0615_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0615,,1,0x1239F,,51 F5 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6,土属性ダメージ　威力☆☆☆,땅속성 피해 위력☆☆☆,56 F8 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0615_EFFECT_2,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0615,,2,0x123B5,,41 49 82 F2 73 F4 20 C8 27 E3 EA EF F0 81 9D F3 7D 82 F2 73 F4 68 9E 9D,HP<82F2><73F4>　デーモン<EFF0>は<9DF3>に<82F2><73F4>される,HP 흡수·악마계는 역흡수,41 49 20 AD F7 8B 28 CE F8 5C B9 73 20 71 F3 AD F7 8B,,"[""<82F2>"", ""<73F4>"", ""<EFF0>"", ""<9DF3>"", ""<82F2>"", ""<73F4>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0616_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0616,,1,0x123E0,,CB F0 28 95 F1 96 F1 A1 9C F0 6C,毒・麻痺を治す,독·마비 치료,E0 F7 28 5C 98 20 3F F3 A4 F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0617_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0617,,1,0x12405,,CB F0 28 27 F1 9C 28 95 F1 96 F1 28 D5 F0 D6 F0 28 DF F0 45 F3 28 9A F0 9B F0 A1 9C F0 6C,毒・眠り・麻痺・混乱・封印・病気を治す,모든 상태이상 치료,B2 CD 20 BD D3 F8 6B BD 20 3F F3 A4 F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0618_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0618,,1,0x1243D,,EB F0 EC F0 80 F1 9A F1 5E 9B B6 F0 9B F1 6C 9D,戦闘不能から復活する,전투불능에서 부활,BB 64 F2 95 F2 A3 F7 7D 6C 20 A4 AF F4,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0619_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0619,,1,0x12464,,2D F0 B2 F1 47 F0 AA F2 20 38 F0 39 F0 28 2D F8 21 F4 A1 A4 C4 D8 6C 9D,一定時間　防御・抵抗をアップする,일정 시간 방어·저항 상승,92 93 20 88 A9 F0 20 71 F9 69 28 7B 2A F9 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0620_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0620,,1,0x12496,,2D F0 B2 F1 C2 E2 27 BA A1 30 7D 6C 9D,一定ダメージを0にする,일정 피해를 0으로 무효화,92 93 20 C9 74 87 20 30 82 79 20 97 CA F4 79 F4,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0621_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0621,,1,0x124B7,,3A F0 A1 EB F0 EC F0 AA EC A4 BC F2 8E F6 7D D7 F2 93 9D,敵を戦闘エリア中<8EF6>に集める,적을 전투 구역 중앙에 모음,41 F0 A1 20 BB 64 F2 20 9D 71 F3 20 E5 F4 4C F9 7D 20 B2 B1,,"[""<8EF6>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0622_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0622,,1,0x124D9,,47 F1 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6,水属性ダメージ　威力☆☆☆,물속성 피해 위력☆☆☆,EA 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0623_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0623,,1,0x12503,,47 F1 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6,水属性ダメージ　威力☆☆☆☆,물속성 피해 위력☆☆☆☆,EA 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0624_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0624,,1,0x12535,,47 F1 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6 69 F6,水属性ダメージ　威力☆☆☆☆☆,물속성 피해 위력☆☆☆☆☆,EA 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0625_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0625,,1,0x12565,,47 F1 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6,水属性ダメージ　威力☆☆☆☆☆☆☆,물속성 피해 위력☆☆☆☆☆☆☆,EA 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0626_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0626,,1,0x1259B,,41 49 3F F0 B6 F0 20 3F F0 B6 F0 85 F0 69 F6,HP回復　回復力☆,HP 회복력 ☆,41 49 20 CC D0 93 F8 20 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; healing-power rule,
