event_sample_id,archive_id,archive_file,local_id,record_index,speaker,text,status,avg_logprob,no_speech_prob,model,notes
SE6050_1616_018,6050,6050.SE,0x1616,18,,,PENDING_TRANSCRIPTION,,,,
SE6050_1617_019,6050,6050.SE,0x1617,19,,,PENDING_TRANSCRIPTION,,,,
SE6050_1618_020,6050,6050.SE,0x1618,20,,,PENDING_TRANSCRIPTION,,,,
SE6050_1619_021,6050,6050.SE,0x1619,21,,,PENDING_TRANSCRIPTION,,,,
SE6051_160B_000,6051,6051.SE,0x160B,0,,,PENDING_TRANSCRIPTION,,,,
SE6051_160C_001,6051,6051.SE,0x160C,1,,,PENDING_TRANSCRIPTION,,,,
SE6051_160D_002,6051,6051.SE,0x160D,2,,,PENDING_TRANSCRIPTION,,,,
SE6051_160E_003,6051,6051.SE,0x160E,3,,,PENDING_TRANSCRIPTION,,,,
SE6051_160F_004,6051,6051.SE,0x160F,4,,,PENDING_TRANSCRIPTION,,,,
SE6051_1610_005,6051,6051.SE,0x1610,5,,,PENDING_TRANSCRIPTION,,,,
SE6051_1611_006,6051,6051.SE,0x1611,6,,,PENDING_TRANSCRIPTION,,,,
SE6051_1612_007,6051,6051.SE,0x1612,7,,,PENDING_TRANSCRIPTION,,,,
SE6051_1613_008,6051,6051.SE,0x1613,8,,,PENDING_TRANSCRIPTION,,,,
SE6051_1614_009,6051,6051.SE,0x1614,9,,,PENDING_TRANSCRIPTION,,,,
SE6051_1615_010,6051,6051.SE,0x1615,10,,,PENDING_TRANSCRIPTION,,,,
SE6051_1616_011,6051,6051.SE,0x1616,11,,,PENDING_TRANSCRIPTION,,,,
SE6051_1617_012,6051,6051.SE,0x1617,12,,,PENDING_TRANSCRIPTION,,,,
SE6051_1618_013,6051,6051.SE,0x1618,13,,,PENDING_TRANSCRIPTION,,,,
SE6051_1619_014,6051,6051.SE,0x1619,14,,,PENDING_TRANSCRIPTION,,,,
SE6051_1582_015,6051,6051.SE,0x1582,15,,,PENDING_TRANSCRIPTION,,,,
SE6051_1583_016,6051,6051.SE,0x1583,16,,,PENDING_TRANSCRIPTION,,,,
SE6051_1584_017,6051,6051.SE,0x1584,17,,,PENDING_TRANSCRIPTION,,,,
SE6051_1585_018,6051,6051.SE,0x1585,18,,,PENDING_TRANSCRIPTION,,,,
SE6051_1586_019,6051,6051.SE,0x1586,19,,,PENDING_TRANSCRIPTION,,,,
SE6051_1587_020,6051,6051.SE,0x1587,20,,,PENDING_TRANSCRIPTION,,,,
SE6051_1675_021,6051,6051.SE,0x1675,21,,,PENDING_TRANSCRIPTION,,,,
SE6051_1676_022,6051,6051.SE,0x1676,22,,,PENDING_TRANSCRIPTION,,,,
SE6051_1677_023,6051,6051.SE,0x1677,23,,,PENDING_TRANSCRIPTION,,,,
SE6051_1678_024,6051,6051.SE,0x1678,24,,,PENDING_TRANSCRIPTION,,,,
SE6051_1679_025,6051,6051.SE,0x1679,25,,,PENDING_TRANSCRIPTION,,,,
SE6051_167A_026,6051,6051.SE,0x167A,26,,,PENDING_TRANSCRIPTION,,,,
SE6051_167B_027,6051,6051.SE,0x167B,27,,,PENDING_TRANSCRIPTION,,,,
SE6051_167C_028,6051,6051.SE,0x167C,28,,,PENDING_TRANSCRIPTION,,,,
SE6051_1588_029,6051,6051.SE,0x1588,29,,,PENDING_TRANSCRIPTION,,,,
SE6052_1602_000,6052,6052.SE,0x1602,0,,,PENDING_TRANSCRIPTION,,,,
SE6052_1603_001,6052,6052.SE,0x1603,1,,,PENDING_TRANSCRIPTION,,,,
SE6052_1604_002,6052,6052.SE,0x1604,2,,,PENDING_TRANSCRIPTION,,,,
SE6052_1605_003,6052,6052.SE,0x1605,3,,,PENDING_TRANSCRIPTION,,,,
SE6052_1606_004,6052,6052.SE,0x1606,4,,,PENDING_TRANSCRIPTION,,,,
SE6052_1607_005,6052,6052.SE,0x1607,5,,,PENDING_TRANSCRIPTION,,,,
SE6052_1608_006,6052,6052.SE,0x1608,6,,,PENDING_TRANSCRIPTION,,,,
SE6052_160B_007,6052,6052.SE,0x160B,7,,,PENDING_TRANSCRIPTION,,,,
SE6052_160C_008,6052,6052.SE,0x160C,8,,,PENDING_TRANSCRIPTION,,,,
SE6052_160D_009,6052,6052.SE,0x160D,9,,,PENDING_TRANSCRIPTION,,,,
SE6052_160E_010,6052,6052.SE,0x160E,10,,,PENDING_TRANSCRIPTION,,,,
SE6052_160F_011,6052,6052.SE,0x160F,11,,,PENDING_TRANSCRIPTION,,,,
SE6052_1610_012,6052,6052.SE,0x1610,12,,,PENDING_TRANSCRIPTION,,,,
SE6052_1611_013,6052,6052.SE,0x1611,13,,,PENDING_TRANSCRIPTION,,,,
SE6052_1612_014,6052,6052.SE,0x1612,14,,,PENDING_TRANSCRIPTION,,,,
SE6052_1613_015,6052,6052.SE,0x1613,15,,,PENDING_TRANSCRIPTION,,,,
SE6052_1614_016,6052,6052.SE,0x1614,16,,,PENDING_TRANSCRIPTION,,,,
SE6052_1615_017,6052,6052.SE,0x1615,17,,,PENDING_TRANSCRIPTION,,,,
SE6052_1616_018,6052,6052.SE,0x1616,18,,,PENDING_TRANSCRIPTION,,,,
SE6052_1617_019,6052,6052.SE,0x1617,19,,,PENDING_TRANSCRIPTION,,,,
SE6052_1618_020,6052,6052.SE,0x1618,20,,,PENDING_TRANSCRIPTION,,,,
SE6052_1619_021,6052,6052.SE,0x1619,21,,,PENDING_TRANSCRIPTION,,,,
SE6052_158E_022,6052,6052.SE,0x158E,22,,,PENDING_TRANSCRIPTION,,,,
SE6052_158F_023,6052,6052.SE,0x158F,23,,,PENDING_TRANSCRIPTION,,,,
SE6052_1590_024,6052,6052.SE,0x1590,24,,,PENDING_TRANSCRIPTION,,,,
SE6052_1591_025,6052,6052.SE,0x1591,25,,,PENDING_TRANSCRIPTION,,,,
SE6052_1592_026,6052,6052.SE,0x1592,26,,,PENDING_TRANSCRIPTION,,,,
SE6052_1593_027,6052,6052.SE,0x1593,27,,,PENDING_TRANSCRIPTION,,,,
SE6052_15F7_028,6052,6052.SE,0x15F7,28,,,PENDING_TRANSCRIPTION,,,,
SE6053_0001_000,6053,6053.SE,0x0001,0,,,PENDING_TRANSCRIPTION,,,,
SE6054_08A2_000,6054,6054.SE,0x08A2,0,,,PENDING_TRANSCRIPTION,,,,
SE6054_08A3_001,6054,6054.SE,0x08A3,1,,,PENDING_TRANSCRIPTION,,,,
SE6054_08A5_002,6054,6054.SE,0x08A5,2,,,PENDING_TRANSCRIPTION,,,,
SE6054_0834_003,6054,6054.SE,0x0834,3,,,PENDING_TRANSCRIPTION,,,,
SE6054_0835_004,6054,6054.SE,0x0835,4,,,PENDING_TRANSCRIPTION,,,,
SE6054_08D3_005,6054,6054.SE,0x08D3,5,,,PENDING_TRANSCRIPTION,,,,
SE6054_08D4_006,6054,6054.SE,0x08D4,6,,,PENDING_TRANSCRIPTION,,,,
SE6054_082D_007,6054,6054.SE,0x082D,7,,,PENDING_TRANSCRIPTION,,,,
SE6054_082E_008,6054,6054.SE,0x082E,8,,,PENDING_TRANSCRIPTION,,,,
SE6054_082F_009,6054,6054.SE,0x082F,9,,,PENDING_TRANSCRIPTION,,,,
SE6054_0830_010,6054,6054.SE,0x0830,10,,,PENDING_TRANSCRIPTION,,,,
SE6054_083A_011,6054,6054.SE,0x083A,11,,,PENDING_TRANSCRIPTION,,,,
SE6054_083B_012,6054,6054.SE,0x083B,12,,,PENDING_TRANSCRIPTION,,,,
SE6054_0840_013,6054,6054.SE,0x0840,13,,,PENDING_TRANSCRIPTION,,,,
SE6054_0841_014,6054,6054.SE,0x0841,14,,,PENDING_TRANSCRIPTION,,,,
SE6055_08C1_000,6055,6055.SE,0x08C1,0,,,PENDING_TRANSCRIPTION,,,,
SE6055_08D1_001,6055,6055.SE,0x08D1,1,,,PENDING_TRANSCRIPTION,,,,
SE6055_08AA_002,6055,6055.SE,0x08AA,2,,,PENDING_TRANSCRIPTION,,,,
SE6055_08C5_003,6055,6055.SE,0x08C5,3,,,PENDING_TRANSCRIPTION,,,,
SE6055_08C6_004,6055,6055.SE,0x08C6,4,,,PENDING_TRANSCRIPTION,,,,
SE6055_0E15_005,6055,6055.SE,0x0E15,5,,,PENDING_TRANSCRIPTION,,,,
SE6055_0E37_006,6055,6055.SE,0x0E37,6,,,PENDING_TRANSCRIPTION,,,,
SE6055_0E38_007,6055,6055.SE,0x0E38,7,,,PENDING_TRANSCRIPTION,,,,
SE6055_0E3F_008,6055,6055.SE,0x0E3F,8,,,PENDING_TRANSCRIPTION,,,,
SE6056_0834_000,6056,6056.SE,0x0834,0,,,PENDING_TRANSCRIPTION,,,,
SE6056_0835_001,6056,6056.SE,0x0835,1,,,PENDING_TRANSCRIPTION,,,,
SE6056_0844_002,6056,6056.SE,0x0844,2,,,PENDING_TRANSCRIPTION,,,,
SE6056_0845_003,6056,6056.SE,0x0845,3,,,PENDING_TRANSCRIPTION,,,,
SE6056_083A_004,6056,6056.SE,0x083A,4,,,PENDING_TRANSCRIPTION,,,,
SE6056_083B_005,6056,6056.SE,0x083B,5,,,PENDING_TRANSCRIPTION,,,,
SE6057_092D_000,6057,6057.SE,0x092D,0,,,PENDING_TRANSCRIPTION,,,,
SE6058_163C_000,6058,6058.SE,0x163C,0,,,PENDING_TRANSCRIPTION,,,,
SE6058_163D_001,6058,6058.SE,0x163D,1,,,PENDING_TRANSCRIPTION,,,,
SE6058_163E_002,6058,6058.SE,0x163E,2,,,PENDING_TRANSCRIPTION,,,,
SE6058_163F_003,6058,6058.SE,0x163F,3,,,PENDING_TRANSCRIPTION,,,,
SE6058_1640_004,6058,6058.SE,0x1640,4,,,PENDING_TRANSCRIPTION,,,,
SE6058_1641_005,6058,6058.SE,0x1641,5,,,PENDING_TRANSCRIPTION,,,,
SE6058_1642_006,6058,6058.SE,0x1642,6,,,PENDING_TRANSCRIPTION,,,,
SE6058_1598_007,6058,6058.SE,0x1598,7,,,PENDING_TRANSCRIPTION,,,,
SE6058_1599_008,6058,6058.SE,0x1599,8,,,PENDING_TRANSCRIPTION,,,,
SE6058_159A_009,6058,6058.SE,0x159A,9,,,PENDING_TRANSCRIPTION,,,,
SE6058_159B_010,6058,6058.SE,0x159B,10,,,PENDING_TRANSCRIPTION,,,,
SE6058_159C_011,6058,6058.SE,0x159C,11,,,PENDING_TRANSCRIPTION,,,,
SE6058_1648_012,6058,6058.SE,0x1648,12,,,PENDING_TRANSCRIPTION,,,,
SE6058_1649_013,6058,6058.SE,0x1649,13,,,PENDING_TRANSCRIPTION,,,,
SE6058_164A_014,6058,6058.SE,0x164A,14,,,PENDING_TRANSCRIPTION,,,,
SE6058_164B_015,6058,6058.SE,0x164B,15,,,PENDING_TRANSCRIPTION,,,,
SE6058_164C_016,6058,6058.SE,0x164C,16,,,PENDING_TRANSCRIPTION,,,,
SE6058_164D_017,6058,6058.SE,0x164D,17,,,PENDING_TRANSCRIPTION,,,,
SE6058_164E_018,6058,6058.SE,0x164E,18,,,PENDING_TRANSCRIPTION,,,,
SE6058_1602_019,6058,6058.SE,0x1602,19,,,PENDING_TRANSCRIPTION,,,,
SE6058_1603_020,6058,6058.SE,0x1603,20,,,PENDING_TRANSCRIPTION,,,,
SE6058_1604_021,6058,6058.SE,0x1604,21,,,PENDING_TRANSCRIPTION,,,,
SE6058_1605_022,6058,6058.SE,0x1605,22,,,PENDING_TRANSCRIPTION,,,,
SE6058_1606_023,6058,6058.SE,0x1606,23,,,PENDING_TRANSCRIPTION,,,,
SE6058_1607_024,6058,6058.SE,0x1607,24,,,PENDING_TRANSCRIPTION,,,,
SE6058_1608_025,6058,6058.SE,0x1608,25,,,PENDING_TRANSCRIPTION,,,,
SE6059_1602_000,6059,6059.SE,0x1602,0,,,PENDING_TRANSCRIPTION,,,,
SE6059_1603_001,6059,6059.SE,0x1603,1,,,PENDING_TRANSCRIPTION,,,,
SE6059_1604_002,6059,6059.SE,0x1604,2,,,PENDING_TRANSCRIPTION,,,,
SE6059_1605_003,6059,6059.SE,0x1605,3,,,PENDING_TRANSCRIPTION,,,,
SE6059_1606_004,6059,6059.SE,0x1606,4,,,PENDING_TRANSCRIPTION,,,,
SE6059_1607_005,6059,6059.SE,0x1607,5,,,PENDING_TRANSCRIPTION,,,,
SE6059_1608_006,6059,6059.SE,0x1608,6,,,PENDING_TRANSCRIPTION,,,,
SE6059_163C_007,6059,6059.SE,0x163C,7,,,PENDING_TRANSCRIPTION,,,,
SE6059_163D_008,6059,6059.SE,0x163D,8,,,PENDING_TRANSCRIPTION,,,,
SE6059_163E_009,6059,6059.SE,0x163E,9,,,PENDING_TRANSCRIPTION,,,,
SE6059_163F_010,6059,6059.SE,0x163F,10,,,PENDING_TRANSCRIPTION,,,,
SE6059_1640_011,6059,6059.SE,0x1640,11,,,PENDING_TRANSCRIPTION,,,,
SE6059_1641_012,6059,6059.SE,0x1641,12,,,PENDING_TRANSCRIPTION,,,,
SE6059_1642_013,6059,6059.SE,0x1642,13,,,PENDING_TRANSCRIPTION,,,,
SE6059_1648_014,6059,6059.SE,0x1648,14,,,PENDING_TRANSCRIPTION,,,,
SE6059_1649_015,6059,6059.SE,0x1649,15,,,PENDING_TRANSCRIPTION,,,,
SE6059_164A_016,6059,6059.SE,0x164A,16,,,PENDING_TRANSCRIPTION,,,,
SE6059_164B_017,6059,6059.SE,0x164B,17,,,PENDING_TRANSCRIPTION,,,,
SE6059_164C_018,6059,6059.SE,0x164C,18,,,PENDING_TRANSCRIPTION,,,,
SE6059_164D_019,6059,6059.SE,0x164D,19,,,PENDING_TRANSCRIPTION,,,,
SE6059_164E_020,6059,6059.SE,0x164E,20,,,PENDING_TRANSCRIPTION,,,,
SE6059_1598_021,6059,6059.SE,0x1598,21,,,PENDING_TRANSCRIPTION,,,,
SE6059_1599_022,6059,6059.SE,0x1599,22,,,PENDING_TRANSCRIPTION,,,,
SE6059_159A_023,6059,6059.SE,0x159A,23,,,PENDING_TRANSCRIPTION,,,,
SE6059_159B_024,6059,6059.SE,0x159B,24,,,PENDING_TRANSCRIPTION,,,,
SE6059_159C_025,6059,6059.SE,0x159C,25,,,PENDING_TRANSCRIPTION,,,,
SE6060_1598_000,6060,6060.SE,0x1598,0,,,PENDING_TRANSCRIPTION,,,,
SE6060_1599_001,6060,6060.SE,0x1599,1,,,PENDING_TRANSCRIPTION,,,,
SE6060_159A_002,6060,6060.SE,0x159A,2,,,PENDING_TRANSCRIPTION,,,,
SE6060_159B_003,6060,6060.SE,0x159B,3,,,PENDING_TRANSCRIPTION,,,,
SE6060_159C_004,6060,6060.SE,0x159C,4,,,PENDING_TRANSCRIPTION,,,,
SE6060_1602_005,6060,6060.SE,0x1602,5,,,PENDING_TRANSCRIPTION,,,,
SE6060_1603_006,6060,6060.SE,0x1603,6,,,PENDING_TRANSCRIPTION,,,,
SE6060_1604_007,6060,6060.SE,0x1604,7,,,PENDING_TRANSCRIPTION,,,,
SE6060_1605_008,6060,6060.SE,0x1605,8,,,PENDING_TRANSCRIPTION,,,,
SE6060_1606_009,6060,6060.SE,0x1606,9,,,PENDING_TRANSCRIPTION,,,,
SE6060_1607_010,6060,6060.SE,0x1607,10,,,PENDING_TRANSCRIPTION,,,,
SE6060_1608_011,6060,6060.SE,0x1608,11,,,PENDING_TRANSCRIPTION,,,,
SE6060_163C_012,6060,6060.SE,0x163C,12,,,PENDING_TRANSCRIPTION,,,,
SE6060_163D_013,6060,6060.SE,0x163D,13,,,PENDING_TRANSCRIPTION,,,,
SE6060_163E_014,6060,6060.SE,0x163E,14,,,PENDING_TRANSCRIPTION,,,,
SE6060_163F_015,6060,6060.SE,0x163F,15,,,PENDING_TRANSCRIPTION,,,,
SE6060_1640_016,6060,6060.SE,0x1640,16,,,PENDING_TRANSCRIPTION,,,,
SE6060_1641_017,6060,6060.SE,0x1641,17,,,PENDING_TRANSCRIPTION,,,,
SE6060_1642_018,6060,6060.SE,0x1642,18,,,PENDING_TRANSCRIPTION,,,,
SE6060_16CC_019,6060,6060.SE,0x16CC,19,,,PENDING_TRANSCRIPTION,,,,
SE6060_16CD_020,6060,6060.SE,0x16CD,20,,,PENDING_TRANSCRIPTION,,,,
SE6060_16CE_021,6060,6060.SE,0x16CE,21,,,PENDING_TRANSCRIPTION,,,,
SE6060_16CF_022,6060,6060.SE,0x16CF,22,,,PENDING_TRANSCRIPTION,,,,
SE6060_16D0_023,6060,6060.SE,0x16D0,23,,,PENDING_TRANSCRIPTION,,,,
SE6060_16D1_024,6060,6060.SE,0x16D1,24,,,PENDING_TRANSCRIPTION,,,,
SE6060_16D2_025,6060,6060.SE,0x16D2,25,,,PENDING_TRANSCRIPTION,,,,
SE6061_0001_000,6061,6061.SE,0x0001,0,,,PENDING_TRANSCRIPTION,,,,
SE6062_0834_000,6062,6062.SE,0x0834,0,,,PENDING_TRANSCRIPTION,,,,
SE6062_0835_001,6062,6062.SE,0x0835,1,,,PENDING_TRANSCRIPTION,,,,
SE6062_083C_002,6062,6062.SE,0x083C,2,,,PENDING_TRANSCRIPTION,,,,
SE6062_083D_003,6062,6062.SE,0x083D,3,,,PENDING_TRANSCRIPTION,,,,
SE6062_0844_004,6062,6062.SE,0x0844,4,,,PENDING_TRANSCRIPTION,,,,
SE6062_0845_005,6062,6062.SE,0x0845,5,,,PENDING_TRANSCRIPTION,,,,
SE6062_08ED_006,6062,6062.SE,0x08ED,6,,,PENDING_TRANSCRIPTION,,,,
SE6062_128F_007,6062,6062.SE,0x128F,7,,,PENDING_TRANSCRIPTION,,,,
SE6062_0836_008,6062,6062.SE,0x0836,8,,,PENDING_TRANSCRIPTION,,,,
SE6062_0837_009,6062,6062.SE,0x0837,9,,,PENDING_TRANSCRIPTION,,,,
SE6063_080B_000,6063,6063.SE,0x080B,0,,,PENDING_TRANSCRIPTION,,,,
SE6064_080F_000,6064,6064.SE,0x080F,0,,,PENDING_TRANSCRIPTION,,,,
SE6064_0810_001,6064,6064.SE,0x0810,1,,,PENDING_TRANSCRIPTION,,,,
SE6064_0811_002,6064,6064.SE,0x0811,2,,,PENDING_TRANSCRIPTION,,,,
SE6065_0834_000,6065,6065.SE,0x0834,0,,,PENDING_TRANSCRIPTION,,,,
SE6065_0835_001,6065,6065.SE,0x0835,1,,,PENDING_TRANSCRIPTION,,,,
SE6065_083A_002,6065,6065.SE,0x083A,2,,,PENDING_TRANSCRIPTION,,,,
SE6065_083B_003,6065,6065.SE,0x083B,3,,,PENDING_TRANSCRIPTION,,,,
SE6065_083E_004,6065,6065.SE,0x083E,4,,,PENDING_TRANSCRIPTION,,,,
SE6065_083F_005,6065,6065.SE,0x083F,5,,,PENDING_TRANSCRIPTION,,,,
SE6065_0840_006,6065,6065.SE,0x0840,6,,,PENDING_TRANSCRIPTION,,,,
SE6065_0841_007,6065,6065.SE,0x0841,7,,,PENDING_TRANSCRIPTION,,,,
SE6065_08F4_008,6065,6065.SE,0x08F4,8,,,PENDING_TRANSCRIPTION,,,,
SE6065_08F5_009,6065,6065.SE,0x08F5,9,,,PENDING_TRANSCRIPTION,,,,
SE6065_08F6_010,6065,6065.SE,0x08F6,10,,,PENDING_TRANSCRIPTION,,,,
SE6065_08E6_011,6065,6065.SE,0x08E6,11,,,PENDING_TRANSCRIPTION,,,,
SE6065_08E9_012,6065,6065.SE,0x08E9,12,,,PENDING_TRANSCRIPTION,,,,
SE6066_080B_000,6066,6066.SE,0x080B,0,,,PENDING_TRANSCRIPTION,,,,
SE6066_0917_001,6066,6066.SE,0x0917,1,,,PENDING_TRANSCRIPTION,,,,
SE6066_0E3A_002,6066,6066.SE,0x0E3A,2,,,PENDING_TRANSCRIPTION,,,,
SE6067_163C_000,6067,6067.SE,0x163C,0,,,PENDING_TRANSCRIPTION,,,,
SE6067_163D_001,6067,6067.SE,0x163D,1,,,PENDING_TRANSCRIPTION,,,,
SE6067_163E_002,6067,6067.SE,0x163E,2,,,PENDING_TRANSCRIPTION,,,,
SE6067_163F_003,6067,6067.SE,0x163F,3,,,PENDING_TRANSCRIPTION,,,,
SE6067_1640_004,6067,6067.SE,0x1640,4,,,PENDING_TRANSCRIPTION,,,,
SE6067_1641_005,6067,6067.SE,0x1641,5,,,PENDING_TRANSCRIPTION,,,,
SE6067_1642_006,6067,6067.SE,0x1642,6,,,PENDING_TRANSCRIPTION,,,,
SE6067_1696_007,6067,6067.SE,0x1696,7,,,PENDING_TRANSCRIPTION,,,,
SE6067_1697_008,6067,6067.SE,0x1697,8,,,PENDING_TRANSCRIPTION,,,,
SE6067_1698_009,6067,6067.SE,0x1698,9,,,PENDING_TRANSCRIPTION,,,,
SE6067_1699_010,6067,6067.SE,0x1699,10,,,PENDING_TRANSCRIPTION,,,,
SE6067_169A_011,6067,6067.SE,0x169A,11,,,PENDING_TRANSCRIPTION,,,,
SE6067_169B_012,6067,6067.SE,0x169B,12,,,PENDING_TRANSCRIPTION,,,,
SE6067_169C_013,6067,6067.SE,0x169C,13,,,PENDING_TRANSCRIPTION,,,,
SE6067_169D_014,6067,6067.SE,0x169D,14,,,PENDING_TRANSCRIPTION,,,,
SE6067_1686_015,6067,6067.SE,0x1686,15,,,PENDING_TRANSCRIPTION,,,,
SE6067_1687_016,6067,6067.SE,0x1687,16,,,PENDING_TRANSCRIPTION,,,,
SE6067_1688_017,6067,6067.SE,0x1688,17,,,PENDING_TRANSCRIPTION,,,,
SE6067_1689_018,6067,6067.SE,0x1689,18,,,PENDING_TRANSCRIPTION,,,,
SE6067_168A_019,6067,6067.SE,0x168A,19,,,PENDING_TRANSCRIPTION,,,,
SE6067_168B_020,6067,6067.SE,0x168B,20,,,PENDING_TRANSCRIPTION,,,,
SE6067_168C_021,6067,6067.SE,0x168C,21,,,PENDING_TRANSCRIPTION,,,,
SE6067_16C1_022,6067,6067.SE,0x16C1,22,,,PENDING_TRANSCRIPTION,,,,
SE6067_16C2_023,6067,6067.SE,0x16C2,23,,,PENDING_TRANSCRIPTION,,,,
SE6067_16C3_024,6067,6067.SE,0x16C3,24,,,PENDING_TRANSCRIPTION,,,,
SE6067_16C4_025,6067,6067.SE,0x16C4,25,,,PENDING_TRANSCRIPTION,,,,
SE6067_16C5_026,6067,6067.SE,0x16C5,26,,,PENDING_TRANSCRIPTION,,,,
SE6067_16C6_027,6067,6067.SE,0x16C6,27,,,PENDING_TRANSCRIPTION,,,,
SE6067_16C7_028,6067,6067.SE,0x16C7,28,,,PENDING_TRANSCRIPTION,,,,
SE6067_16C8_029,6067,6067.SE,0x16C8,29,,,PENDING_TRANSCRIPTION,,,,
SE6068_15F8_000,6068,6068.SE,0x15F8,0,,,PENDING_TRANSCRIPTION,,,,
SE6068_15F9_001,6068,6068.SE,0x15F9,1,,,PENDING_TRANSCRIPTION,,,,
SE6068_15FA_002,6068,6068.SE,0x15FA,2,,,PENDING_TRANSCRIPTION,,,,
SE6068_15FB_003,6068,6068.SE,0x15FB,3,,,PENDING_TRANSCRIPTION,,,,
SE6068_15FC_004,6068,6068.SE,0x15FC,4,,,PENDING_TRANSCRIPTION,,,,
SE6068_15FD_005,6068,6068.SE,0x15FD,5,,,PENDING_TRANSCRIPTION,,,,
SE6068_161C_006,6068,6068.SE,0x161C,6,,,PENDING_TRANSCRIPTION,,,,
SE6068_161D_007,6068,6068.SE,0x161D,7,,,PENDING_TRANSCRIPTION,,,,
SE6068_161E_008,6068,6068.SE,0x161E,8,,,PENDING_TRANSCRIPTION,,,,
SE6068_161F_009,6068,6068.SE,0x161F,9,,,PENDING_TRANSCRIPTION,,,,
SE6068_1620_010,6068,6068.SE,0x1620,10,,,PENDING_TRANSCRIPTION,,,,
SE6068_1621_011,6068,6068.SE,0x1621,11,,,PENDING_TRANSCRIPTION,,,,
SE6068_1622_012,6068,6068.SE,0x1622,12,,,PENDING_TRANSCRIPTION,,,,
SE6068_1623_013,6068,6068.SE,0x1623,13,,,PENDING_TRANSCRIPTION,,,,
SE6068_1627_014,6068,6068.SE,0x1627,14,,,PENDING_TRANSCRIPTION,,,,
SE6068_1628_015,6068,6068.SE,0x1628,15,,,PENDING_TRANSCRIPTION,,,,
SE6068_1629_016,6068,6068.SE,0x1629,16,,,PENDING_TRANSCRIPTION,,,,
SE6068_162A_017,6068,6068.SE,0x162A,17,,,PENDING_TRANSCRIPTION,,,,
SE6068_162B_018,6068,6068.SE,0x162B,18,,,PENDING_TRANSCRIPTION,,,,
SE6068_162C_019,6068,6068.SE,0x162C,19,,,PENDING_TRANSCRIPTION,,,,
SE6068_162D_020,6068,6068.SE,0x162D,20,,,PENDING_TRANSCRIPTION,,,,
SE6069_16B3_000,6069,6069.SE,0x16B3,0,,,PENDING_TRANSCRIPTION,,,,
SE6069_16B4_001,6069,6069.SE,0x16B4,1,,,PENDING_TRANSCRIPTION,,,,
SE6069_16B5_002,6069,6069.SE,0x16B5,2,,,PENDING_TRANSCRIPTION,,,,
SE6069_16B6_003,6069,6069.SE,0x16B6,3,,,PENDING_TRANSCRIPTION,,,,
SE6069_16B7_004,6069,6069.SE,0x16B7,4,,,PENDING_TRANSCRIPTION,,,,
SE6069_1696_005,6069,6069.SE,0x1696,5,,,PENDING_TRANSCRIPTION,,,,
SE6069_1697_006,6069,6069.SE,0x1697,6,,,PENDING_TRANSCRIPTION,,,,
SE6069_1698_007,6069,6069.SE,0x1698,7,,,PENDING_TRANSCRIPTION,,,,
SE6069_1699_008,6069,6069.SE,0x1699,8,,,PENDING_TRANSCRIPTION,,,,
SE6069_169A_009,6069,6069.SE,0x169A,9,,,PENDING_TRANSCRIPTION,,,,
SE6069_169B_010,6069,6069.SE,0x169B,10,,,PENDING_TRANSCRIPTION,,,,
SE6069_169C_011,6069,6069.SE,0x169C,11,,,PENDING_TRANSCRIPTION,,,,
SE6069_169D_012,6069,6069.SE,0x169D,12,,,PENDING_TRANSCRIPTION,,,,
SE6069_163C_013,6069,6069.SE,0x163C,13,,,PENDING_TRANSCRIPTION,,,,
SE6069_163D_014,6069,6069.SE,0x163D,14,,,PENDING_TRANSCRIPTION,,,,
SE6069_163E_015,6069,6069.SE,0x163E,15,,,PENDING_TRANSCRIPTION,,,,
SE6069_163F_016,6069,6069.SE,0x163F,16,,,PENDING_TRANSCRIPTION,,,,
SE6069_1640_017,6069,6069.SE,0x1640,17,,,PENDING_TRANSCRIPTION,,,,
SE6069_1641_018,6069,6069.SE,0x1641,18,,,PENDING_TRANSCRIPTION,,,,
SE6069_1642_019,6069,6069.SE,0x1642,19,,,PENDING_TRANSCRIPTION,,,,
SE6070_1675_000,6070,6070.SE,0x1675,0,,,PENDING_TRANSCRIPTION,,,,
SE6070_1676_001,6070,6070.SE,0x1676,1,,,PENDING_TRANSCRIPTION,,,,
SE6070_1677_002,6070,6070.SE,0x1677,2,,,PENDING_TRANSCRIPTION,,,,
SE6070_1678_003,6070,6070.SE,0x1678,3,,,PENDING_TRANSCRIPTION,,,,
SE6070_1679_004,6070,6070.SE,0x1679,4,,,PENDING_TRANSCRIPTION,,,,
SE6070_167A_005,6070,6070.SE,0x167A,5,,,PENDING_TRANSCRIPTION,,,,
SE6070_167B_006,6070,6070.SE,0x167B,6,,,PENDING_TRANSCRIPTION,,,,
SE6070_167C_007,6070,6070.SE,0x167C,7,,,PENDING_TRANSCRIPTION,,,,
SE6070_1686_008,6070,6070.SE,0x1686,8,,,PENDING_TRANSCRIPTION,,,,
SE6070_1687_009,6070,6070.SE,0x1687,9,,,PENDING_TRANSCRIPTION,,,,
SE6070_1688_010,6070,6070.SE,0x1688,10,,,PENDING_TRANSCRIPTION,,,,
SE6070_1689_011,6070,6070.SE,0x1689,11,,,PENDING_TRANSCRIPTION,,,,
SE6070_168A_012,6070,6070.SE,0x168A,12,,,PENDING_TRANSCRIPTION,,,,
